831.0972,-0.2705078,1.075195,0.06640625,-1.53125,-0.4375,0.09375,-0.5771484,0.05078125,1.03418,0.5625,0.34375,-0.71875,0,0,0,0,0,0,180,204.7648,180,180,0,180
831.1307,-0.06933594,0.8701172,0.1630859,-3.125,0.40625,-0.6875,-0.5771484,0.05078125,1.03418,0.5625,0.34375,-0.71875,0,0,0,0,0,0,180,204.7634,180,180,0,180
831.1638,-0.06933594,0.8701172,0.1630859,-3.125,0.40625,-0.6875,-0.5771484,0.05078125,1.03418,0.5625,0.34375,-0.71875,0,0,0,0,0,0,180,204.7634,180,180,0,180
831.1971,-0.06933594,0.8701172,0.1630859,-3.125,0.40625,-0.6875,-0.5771484,0.05078125,1.03418,0.5625,0.34375,-0.71875,0,0,0,0,0,0,180,204.7634,180,180,0,180
831.2305,-0.08886719,0.9609375,0.1064453,-1.40625,2.59375,-0.4375,-0.5771484,0.05078125,1.03418,0.5625,0.34375,-0.71875,0,0,0,0,0,0,180,204.7634,180,180,0,180
831.2637,-0.08886719,0.9609375,0.1064453,-1.40625,2.59375,-0.4375,-0.5771484,0.05078125,1.03418,0.5625,0.34375,-0.71875,0,0,0,0,0,0,180,204.7634,180,180,0,180
831.2971,-0.09277344,1.009766,0.1689453,-2.9375,0.46875,-0.3125,-0.5771484,0.05078125,1.03418,0.5625,0.34375,-0.71875,0,0,0,0,0,0,180,204.7634,180,180,0,180
831.3307,-0.09277344,1.009766,0.1689453,-2.9375,0.46875,-0.3125,-0.5771484,0.05078125,1.03418,0.5625,0.34375,-0.71875,0,0,0,0,0,0,180,204.7634,180,180,0,180
831.3638,-0.09277344,1.009766,0.1689453,-2.9375,0.46875,-0.3125,-0.5771484,0.05078125,1.03418,0.5625,0.34375,-0.71875,0,0,0,0,0,0,180,204.7634,180,180,0,180
831.3973,-0.1279297,0.9716797,0.1923828,-2.03125,0.21875,-0.625,-0.5771484,0.05078125,1.03418,0.5625,0.34375,-0.71875,0,0,0,0,0,0,180,204.7634,180,180,0,180
831.4307,-0.1279297,0.9716797,0.1923828,-2.03125,0.21875,-0.625,-0.5771484,0.05078125,1.03418,0.5625,0.34375,-0.71875,0,0,0,0,0,0,180,204.7634,180,180,0,180
831.4639,-0.1279297,0.9716797,0.1923828,-2.03125,0.21875,-0.625,-0.5771484,0.05078125,1.03418,0.5625,0.34375,-0.71875,0,0,0,0,0,0,180,204.7634,180,180,0,180
831.4972,-0.1279297,0.9716797,0.1923828,-2.03125,0.21875,-0.625,-0.5771484,0.05078125,1.03418,0.5625,0.34375,-0.71875,0,0,0,0,0,0,180,204.7634,180,180,0,180
831.5305,0.0234375,0.8662109,0.03027344,-1.3125,0.53125,0.15625,-0.5771484,0.05078125,1.03418,0.5625,0.34375,-0.71875,0,0,0,0,0,0,180,204.9238,180,180,0,180
831.5636,0.0234375,0.8662109,0.03027344,-1.3125,0.53125,0.15625,-0.5771484,0.05078125,1.03418,0.5625,0.34375,-0.71875,0,0,0,0,0,0,180,204.9238,180,180,0,180
831.5972,-0.2460938,1.142578,0.2099609,-2.21875,-1.1875,-1,-0.5771484,0.05078125,1.03418,0.5625,0.34375,-0.71875,0,0,0,0,0,0,180,204.9238,180,180,0,180
831.6306,-0.2460938,1.142578,0.2099609,-2.21875,-1.1875,-1,-0.5771484,0.05078125,1.03418,0.5625,0.34375,-0.71875,0,0,0,0,0,0,180,204.9238,180,180,0,180
831.6638,-0.2460938,1.142578,0.2099609,-2.21875,-1.1875,-1,-0.5771484,0.05078125,1.03418,0.5625,0.34375,-0.71875,0,0,0,0,0,0,180,204.9238,180,180,0,180
831.6972,0.09472656,0.9980469,0.02148438,0.09375,-0.5,0.78125,-0.5771484,0.05078125,1.03418,0.5625,0.34375,-0.71875,0,0,0,0,0,0,180,204.9238,180,180,0,180
831.7305,0.09472656,0.9980469,0.02148438,0.09375,-0.5,0.78125,-0.5771484,0.05078125,1.03418,0.5625,0.34375,-0.71875,0,0,0,0,0,0,180,204.9238,180,180,0,180
831.7637,0.09472656,0.9980469,0.02148438,0.09375,-0.5,0.78125,-0.5771484,0.05078125,1.03418,0.5625,0.34375,-0.71875,0,0,0,0,0,0,180,204.9238,180,180,0,180
831.7972,0.09472656,0.9980469,0.02148438,0.09375,-0.5,0.78125,-0.5771484,0.05078125,1.03418,0.5625,0.34375,-0.71875,0,0,0,0,0,0,180,204.9238,180,180,0,180
831.8306,-0.1728516,1.12207,0.06640625,1.9375,-1.0625,-0.3125,-0.5771484,0.05078125,1.03418,0.5625,0.34375,-0.71875,0,0,0,0,0,0,180,204.8072,180,180,0,180
831.8639,-0.1728516,1.12207,0.06640625,1.9375,-1.0625,-0.3125,-0.5771484,0.05078125,1.03418,0.5625,0.34375,-0.71875,0,0,0,0,0,0,180,204.8072,180,180,0,180
831.8973,-0.1425781,0.8173828,0.1806641,0.90625,-1.34375,0.09375,-0.5771484,0.05078125,1.03418,0.5625,0.34375,-0.71875,0,0,0,0,0,0,180,204.8072,180,180,0,180
831.9305,-0.1425781,0.8173828,0.1806641,0.90625,-1.34375,0.09375,-0.5771484,0.05078125,1.03418,0.5625,0.34375,-0.71875,0,0,0,0,0,0,180,204.8072,180,180,0,180
831.9641,-0.1425781,0.8173828,0.1806641,0.90625,-1.34375,0.09375,-0.5771484,0.05078125,1.03418,0.5625,0.34375,-0.71875,0,0,0,0,0,0,180,204.8072,180,180,0,180
831.9976,-0.2402344,1.048828,0.07910156,2.375,-1,-1.46875,-0.5771484,0.05078125,1.03418,0.5625,0.34375,-0.71875,0,0,0,0,0,0,180,204.8072,180,180,0,180
832.0311,-0.2402344,1.048828,0.07910156,2.375,-1,-1.46875,-0.5771484,0.05078125,1.03418,0.5625,0.34375,-0.71875,0,0,0,0,0,0,180,204.8072,180,180,0,180
832.0644,-0.2402344,1.048828,0.07910156,2.375,-1,-1.46875,-0.5771484,0.05078125,1.03418,0.5625,0.34375,-0.71875,0,0,0,0,0,0,180,204.8072,180,180,0,180
832.0975,-0.05566406,0.9042969,0.1074219,-0.5,-1.0625,-0.75,-0.5771484,0.05078125,1.03418,0.5625,0.34375,-0.71875,0,0,0,0,0,0,180,204.8072,180,180,0,180
832.131,-0.05566406,0.9042969,0.1074219,-0.5,-1.0625,-0.75,-0.5771484,0.05078125,1.03418,0.5625,0.34375,-0.71875,0,0,0,0,0,0,180,204.8072,180,180,0,180
832.1645,-0.05566406,0.9042969,0.1074219,-0.5,-1.0625,-0.75,-0.5771484,0.05078125,1.03418,0.5625,0.34375,-0.71875,0,0,0,0,0,0,180,204.8072,180,180,0,180
832.1983,-0.1503906,1.0625,0.07519531,0.09375,-0.6875,0.28125,-0.5771484,0.05078125,1.03418,0.5625,0.34375,-0.71875,0,0,0,0,0,0,180,204.8072,180,180,0,180
832.2316,-0.1503906,1.0625,0.07519531,0.09375,-0.6875,0.28125,-0.5771484,0.05078125,1.03418,0.5625,0.34375,-0.71875,0,0,0,0,0,0,180,204.8072,180,180,0,180
832.2646,-0.1503906,1.0625,0.07519531,0.09375,-0.6875,0.28125,-0.5771484,0.05078125,1.03418,0.5625,0.34375,-0.71875,0,0,0,0,0,0,180,204.8072,180,180,0,180
832.2983,-0.1367188,1.006836,0.1357422,1.5625,-1.34375,0,-0.5771484,0.05078125,1.03418,0.5625,0.34375,-0.71875,0,0,0,0,0,0,180,204.8072,180,180,0,180
832.3316,-0.1367188,1.006836,0.1357422,1.5625,-1.34375,0,-0.5771484,0.05078125,1.03418,0.5625,0.34375,-0.71875,0,0,0,0,0,0,180,204.8072,180,180,0,180
