timestamp,Quadrilx,Quadrily,Quadrilz,Joelhox,Joelhoy,Joelhoz
0.0,101.1554,100.2091,191.6855,79.04637,211.6519,165.5559
0.0334,101.1554,100.2091,191.6855,79.42403,211.3341,165.2288
0.0668,101.1554,100.2091,191.6855,79.42403,211.3341,165.2288
0.1002,101.1554,100.2091,191.6855,79.42403,211.3341,165.2288
0.1336,101.1554,100.2091,191.6855,79.89925,210.8526,164.8143
0.16699999999999998,101.2454,97.30264,188.4342,80.83653,203.1955,162.0379
0.2004,101.2454,97.30264,188.4342,80.83653,203.1955,162.0379
0.2338,101.2454,97.30264,188.4342,80.83653,203.1955,162.0379
0.2672,101.2454,97.30264,188.4342,80.84084,203.2736,162.3145
0.3006,101.2454,97.30264,188.4342,80.84084,203.2736,162.3145
0.33399999999999996,101.2454,97.30264,188.4342,80.84084,203.2736,162.3145
0.3674,101.2454,97.30264,188.4342,79.83355,198.8517,162.0143
0.4008,101.2454,97.30264,188.4342,79.83355,198.8517,162.0143
0.4342,101.2454,97.30264,188.4342,79.83355,198.8517,162.0143
0.4676,101.2454,97.30264,188.4342,80.3871,198.7607,161.7348
0.501,101.2454,97.30264,188.4342,80.3871,198.7607,161.7348
0.5344,101.0526,95.05816,189.9454,80.3871,198.7607,161.7348
0.5678,101.0526,95.05816,189.9454,80.3871,198.7607,161.7348
0.6012,101.0526,95.05816,189.9454,79.66279,200.1883,163.3023
0.6345999999999999,101.4234,94.58737,189.8211,79.66279,200.1883,163.3023
0.6679999999999999,101.4234,94.58737,189.8211,81.45201,202.9486,162.8881
0.7014,101.4234,94.58737,189.8211,81.45201,202.9486,162.8881
0.7348,101.4234,94.58737,189.8211,81.45201,202.9486,162.8881
0.7682,100.5726,95.60275,190.1242,79.13477,200.0886,163.4237
0.8016,100.5726,95.60275,190.1242,79.13477,200.0886,163.4237
0.835,100.5726,95.60275,190.1242,79.13477,200.0886,163.4237
0.8684,100.5726,95.60275,190.1242,79.47115,199.9175,163.1209
0.9017999999999999,100.4883,96.27175,190.0329,79.47115,199.9175,163.1209
0.9352,100.4883,96.27175,190.0329,79.47115,199.9175,163.1209
0.9686,100.4883,96.27175,190.0329,79.21782,198.9205,162.7552
1.002,100.4883,96.27175,190.0329,79.21782,198.9205,162.7552
1.0353999999999999,100.4883,96.27175,190.0329,79.21782,198.9205,162.7552
1.0688,100.4883,96.27175,190.0329,79.39018,198.585,162.5106
1.1022,100.4883,96.27175,190.0329,79.39018,198.585,162.5106
1.1356,100.4883,96.27175,190.0329,79.39018,198.585,162.5106
1.169,100.4883,96.27175,190.0329,78.91065,195.1129,161.8782
1.2024,100.4883,96.27175,190.0329,78.91065,195.1129,161.8782
1.2358,100.4883,96.27175,190.0329,78.91065,195.1129,161.8782
1.2691999999999999,100.4883,96.27175,190.0329,78.55183,193.3435,161.533
1.3026,100.3304,96.83079,190.7659,78.55183,193.3435,161.533
1.3359999999999999,100.3304,96.83079,190.7659,78.55183,193.3435,161.533
1.3694,100.0873,97.60371,190.7129,77.50141,194.5604,162.3688
1.4028,100.0873,97.60371,190.7129,77.50141,194.5604,162.3688
1.4362,100.0873,97.60371,190.7129,77.50141,194.5604,162.3688
1.4696,100.0873,97.60371,190.7129,77.30422,194.5132,162.5573
1.503,100.0873,97.60371,190.7129,77.30422,194.5132,162.5573
1.5364,100.0873,97.60371,190.7129,77.30422,194.5132,162.5573
1.5697999999999999,100.0873,97.60371,190.7129,77.31474,194.735,162.5485
1.6032,100.0873,97.60371,190.7129,77.31474,194.735,162.5485
1.6366,100.4259,96.60577,190.957,77.31474,194.735,162.5485
1.67,100.4259,96.60577,190.957,77.9865,196.6479,162.7783
1.7034,100.4259,96.60577,190.957,77.9865,196.6479,162.7783
1.7368,100.4259,96.60577,190.957,77.9865,196.6479,162.7783
1.7702,100.4609,96.72734,191.0817,77.39568,196.9064,163.2569
1.8035999999999999,100.4609,96.72734,191.0817,77.39568,196.9064,163.2569
1.837,100.4609,96.72734,191.0817,77.39568,196.9064,163.2569
1.8704,100.4609,96.72734,191.0817,77.96575,196.8554,162.7869
1.9038,100.4609,96.72734,191.0817,77.96575,196.8554,162.7869
1.9372,100.4609,96.72734,191.0817,77.96575,196.8554,162.7869
1.9706,100.4609,96.72734,191.0817,78.54536,198.3532,163.0244
2.004,100.4609,96.72734,191.0817,78.54536,198.3532,163.0244
2.0374,100.4609,96.72734,191.0817,78.54536,198.3532,163.0244
2.0707999999999998,100.4609,96.72734,191.0817,78.54536,198.3532,163.0244
2.1042,100.1297,98.45158,190.5355,78.02232,195.482,162.1051
2.1376,100.1297,98.45158,190.5355,78.02232,195.482,162.1051
2.171,99.98232,98.40206,190.6529,77.76939,195.3653,162.4157
2.2044,99.98232,98.40206,190.6529,77.76939,195.3653,162.4157
2.2378,99.98232,98.40206,190.6529,77.76939,195.3653,162.4157
2.2712,99.98232,98.40206,190.6529,77.28935,194.5124,162.451
2.3045999999999998,99.98232,98.40206,190.6529,77.28935,194.5124,162.451
2.338,100.0363,98.25362,190.6276,77.28935,194.5124,162.451
2.3714,100.0363,98.25362,190.6276,77.66854,194.8575,162.4281
2.4048,100.2818,97.66164,190.827,77.66854,194.8575,162.4281
2.4382,100.2818,97.66164,190.827,77.66854,194.8575,162.4281
2.4716,100.2818,97.66164,190.827,78.45542,196.8957,162.7348
2.505,100.2818,97.66164,190.827,78.45542,196.8957,162.7348
2.5383999999999998,100.2818,97.66164,190.827,78.45542,196.8957,162.7348
2.5718,100.2818,97.66164,190.827,78.45542,196.8957,162.7348
2.6052,100.2818,97.66164,190.827,79.14764,198.0744,162.7277
2.6386,100.2818,97.66164,190.827,79.14764,198.0744,162.7277
2.6719999999999997,100.2818,97.66164,190.827,79.4465,198.6872,162.7244
2.7054,100.3675,97.65114,190.7583,79.4465,198.6872,162.7244
2.7388,100.3675,97.65114,190.7583,79.4465,198.6872,162.7244
2.7721999999999998,100.3675,97.65114,190.7583,79.28032,199.5114,163.0123
2.8056,100.3675,97.65114,190.7583,79.28032,199.5114,163.0123
2.839,100.3675,97.65114,190.7583,79.28032,199.5114,163.0123
2.8724,100.3675,97.65114,190.7583,78.89145,200.464,163.6625
2.9057999999999997,100.3675,97.65114,190.7583,78.89145,200.464,163.6625
2.9392,100.3675,97.65114,190.7583,78.89145,200.464,163.6625
2.9726,100.3675,97.65114,190.7583,78.24878,200.0022,163.683
3.006,100.3675,97.65114,190.7583,78.24878,200.0022,163.683
3.0394,100.3675,97.65114,190.7583,78.24878,200.0022,163.683
3.0728,100.0975,98.31806,190.7493,78.25437,202.5431,164.1555
3.1062,100.0975,98.31806,190.7493,78.25437,202.5431,164.1555
3.1395999999999997,100.0975,98.31806,190.7493,78.25437,202.5431,164.1555
3.173,100.2094,98.05127,190.7578,80.04988,207.0635,164.2565
3.2064,100.2094,98.05127,190.7578,80.04988,207.0635,164.2565
3.2398,100.2094,98.05127,190.7578,81.3784,208.6228,163.5731
3.2732,100.2094,98.05127,190.7578,81.3784,208.6228,163.5731
3.3066,99.89136,98.14259,190.7952,81.3784,208.6228,163.5731
