timestamp,Quadrilx,Quadrily,Quadrilz,Joelhox,Joelhoy,Joelhoz
0.0,79.13081,187.7594,196.3353,219.5107,316.9044,113.2661
0.0334,79.13081,187.7594,196.3353,219.5107,316.9044,113.2661
0.0668,81.19794,193.1862,199.7488,219.5107,316.9044,113.2661
0.1002,81.19794,193.1862,199.7488,219.5107,316.9044,113.2661
0.1336,81.19794,193.1862,199.7488,219.5107,316.9044,113.2661
0.16699999999999998,81.19794,193.1862,199.7488,219.5107,316.9044,113.2661
0.2004,81.19794,193.1862,199.7488,219.5107,316.9044,113.2661
0.2338,81.19794,193.1862,199.7488,219.5107,316.9044,113.2661
0.2672,81.19794,193.1862,199.7488,219.5107,316.9044,113.2661
0.3006,81.19794,193.1862,199.7488,219.5107,316.9044,113.2661
0.33399999999999996,85.46544,201.5373,205.9672,219.5107,316.9044,113.2661
0.3674,85.46544,201.5373,205.9672,219.5107,316.9044,113.2661
0.4008,85.46544,201.5373,205.9672,219.5107,316.9044,113.2661
0.4342,85.46544,201.5373,205.9672,219.5107,316.9044,113.2661
0.4676,85.46544,201.5373,205.9672,219.5107,316.9044,113.2661
0.501,85.46544,201.5373,205.9672,219.5107,316.9044,113.2661
0.5344,85.46544,201.5373,205.9672,219.5107,316.9044,113.2661
0.5678,85.46544,201.5373,205.9672,219.5107,316.9044,113.2661
0.6012,85.46544,201.5373,205.9672,219.5107,316.9044,113.2661
0.6345999999999999,85.46544,201.5373,205.9672,219.5107,316.9044,113.2661
0.6679999999999999,85.46544,201.5373,205.9672,219.5107,316.9044,113.2661
0.7014,85.46544,201.5373,205.9672,219.5107,316.9044,113.2661
0.7348,85.46544,201.5373,205.9672,219.5107,316.9044,113.2661
0.7682,85.46544,201.5373,205.9672,219.5107,316.9044,113.2661
0.8016,85.46544,201.5373,205.9672,219.5107,316.9044,113.2661
0.835,85.46544,201.5373,205.9672,219.5107,316.9044,113.2661
0.8684,85.46544,201.5373,205.9672,219.5107,316.9044,113.2661
0.9017999999999999,85.46544,201.5373,205.9672,219.5107,316.9044,113.2661
0.9352,85.46544,201.5373,205.9672,219.5107,316.9044,113.2661
0.9686,85.46544,201.5373,205.9672,219.5107,316.9044,113.2661
1.002,85.46544,201.5373,205.9672,219.5107,316.9044,113.2661
1.0353999999999999,85.46544,201.5373,205.9672,219.5107,316.9044,113.2661
1.0688,85.46544,201.5373,205.9672,219.5107,316.9044,113.2661
1.1022,85.46544,201.5373,205.9672,219.5107,316.9044,113.2661
1.1356,85.46544,201.5373,205.9672,219.5107,316.9044,113.2661
1.169,85.46544,201.5373,205.9672,219.5107,316.9044,113.2661
