timestamp,Quadrilx,Quadrily,Quadrilz,Joelhox,Joelhoy,Joelhoz
4.3086,97.60387,189.9112,226.9641,160.6355,115.4279,118.9301
4.342,97.60387,189.9112,226.9641,160.6355,115.4279,118.9301
4.3754,97.54269,189.5098,226.8538,160.6355,115.4279,118.9301
4.4088,97.54269,189.5098,226.8538,160.6355,115.4279,118.9301
4.4422,97.54269,189.5098,226.8538,160.6355,115.4279,118.9301
4.4756,97.59492,190.1868,227.1531,160.6355,115.4279,118.9301
4.5089999999999995,97.59492,190.1868,227.1531,160.6355,115.4279,118.9301
4.5424,97.59492,190.1868,227.1531,160.6355,115.4279,118.9301
4.5758,97.59492,190.1868,227.1531,160.6355,115.4279,118.9301
4.6091999999999995,97.51411,189.4313,226.9859,160.6355,115.4279,118.9301
4.6426,97.51411,189.4313,226.9859,160.6355,115.4279,118.9301
4.676,97.24506,189.6629,226.804,160.6355,115.4279,118.9301
4.7094,97.24093,189.8298,226.842,160.6355,115.4279,118.9301
4.7428,97.24093,189.8298,226.842,160.6355,115.4279,118.9301
4.7762,97.24093,189.8298,226.842,160.6355,115.4279,118.9301
4.8096,97.27961,188.471,226.5817,160.6355,115.4279,118.9301
4.843,97.27961,188.471,226.5817,160.6355,115.4279,118.9301
4.8764,97.27961,188.471,226.5817,160.6355,115.4279,118.9301
4.9098,97.54358,187.1593,226.4563,160.6355,115.4279,118.9301
4.9432,97.54358,187.1593,226.4563,160.6355,115.4279,118.9301
4.9765999999999995,97.51162,187.1269,226.3683,160.6355,115.4279,118.9301
5.01,97.51162,187.1269,226.3683,160.6355,115.4279,118.9301
5.0434,97.51162,187.1269,226.3683,160.6355,115.4279,118.9301
5.0767999999999995,97.28102,187.3043,226.2043,160.6355,115.4279,118.9301
5.1102,97.28102,187.3043,226.2043,160.6355,115.4279,118.9301
5.1436,97.28102,187.3043,226.2043,160.6355,115.4279,118.9301
5.177,97.28102,187.3043,226.2043,160.6355,115.4279,118.9301
5.2104,97.13898,187.2653,226.0945,165.2942,125.8236,117.4069
5.2438,97.13898,187.2653,226.0945,165.2942,125.8236,117.4069
5.2772,97.13898,187.2653,226.0945,165.2942,125.8236,117.4069
5.3106,97.07722,188.733,226.3803,165.2942,125.8236,117.4069
5.343999999999999,97.07722,188.733,226.3803,164.6389,125.9401,117.3808
5.3774,96.9759,188.0548,226.0621,164.6389,125.9401,117.3808
5.4108,96.9759,188.0548,226.0621,164.6389,125.9401,117.3808
5.4441999999999995,96.9759,188.0548,226.0621,166.4971,127.1722,117.3188
5.4776,97.01733,187.4364,225.9542,166.4971,127.1722,117.3188
5.511,97.01733,187.4364,225.9542,166.4971,127.1722,117.3188
5.5443999999999996,96.72707,186.2045,225.3987,166.4971,127.1722,117.3188
5.5778,96.72707,186.2045,225.3987,166.4971,127.1722,117.3188
5.6112,96.72707,186.2045,225.3987,167.3466,127.2411,117.3842
5.6446,96.72707,186.2045,225.3987,167.3466,127.2411,117.3842
5.678,96.65434,187.1752,225.5577,167.3466,127.2411,117.3842
5.7114,96.65434,187.1752,225.5577,167.3466,127.2411,117.3842
5.7448,96.65434,187.1752,225.5577,167.3466,127.2411,117.3842
5.7782,96.80351,188.4946,225.9285,167.3466,127.2411,117.3842
5.811599999999999,96.80351,188.4946,225.9285,167.3466,127.2411,117.3842
5.845,96.99069,189.696,226.4382,168.6337,128.845,117.1555
5.8784,96.99069,189.696,226.4382,168.6337,128.845,117.1555
5.9117999999999995,96.99069,189.696,226.4382,168.6337,128.845,117.1555
5.9452,96.99069,189.696,226.4382,168.6337,128.845,117.1555
5.9786,96.61009,190.8701,226.4165,168.6337,128.845,117.1555
6.012,96.61009,190.8701,226.4165,168.6337,128.845,117.1555
6.0454,96.32174,188.9525,225.7195,168.6337,128.845,117.1555
6.0788,96.32174,188.9525,225.7195,168.6337,128.845,117.1555
6.1122,96.32174,188.9525,225.7195,169.17,127.2967,116.1414
6.1456,96.34613,188.352,225.5164,169.17,127.2967,116.1414
6.179,96.34613,188.352,225.5164,169.17,127.2967,116.1414
6.2124,96.34613,188.352,225.5164,169.17,127.2967,116.1414
6.2458,96.83777,185.4767,225.1617,169.17,127.2967,116.1414
6.2791999999999994,96.83777,185.4767,225.1617,169.17,127.2967,116.1414
6.3126,96.83777,185.4767,225.1617,169.17,127.2967,116.1414
6.346,97.49105,182.5602,224.8509,169.17,127.2967,116.1414
6.3793999999999995,97.49105,182.5602,224.8509,169.17,127.2967,116.1414
6.4128,98.909,179.5357,225.4091,169.17,127.2967,116.1414
6.4462,98.909,179.5357,225.4091,169.17,127.2967,116.1414
6.4796,98.909,179.5357,225.4091,169.17,127.2967,116.1414
6.513,101.0697,179.3642,227.147,169.17,127.2967,116.1414
6.5464,101.0697,179.3642,227.147,169.17,127.2967,116.1414
6.5798,101.0697,179.3642,227.147,169.17,127.2967,116.1414
6.6132,101.0697,179.3642,227.147,169.17,127.2967,116.1414
6.646599999999999,103.8507,154.3264,227.6097,169.17,127.2967,116.1414
6.68,103.8507,154.3264,227.6097,169.17,127.2967,116.1414
6.7134,107.2278,100.9156,225.4648,169.17,127.2967,116.1414
6.7467999999999995,107.2278,100.9156,225.4648,169.17,127.2967,116.1414
6.7802,107.2278,100.9156,225.4648,169.17,127.2967,116.1414
6.8136,111.2443,82.39023,221.9439,169.17,127.2967,116.1414
6.8469999999999995,111.2443,82.39023,221.9439,169.17,127.2967,116.1414
6.8804,111.2443,82.39023,221.9439,169.17,127.2967,116.1414
6.9138,114.8411,79.32082,217.8258,169.17,127.2967,116.1414
6.9472,114.8411,79.32082,217.8258,169.17,127.2967,116.1414
6.9806,114.8411,79.32082,217.8258,169.17,127.2967,116.1414
7.014,120.8205,74.34042,212.5404,169.17,127.2967,116.1414
7.0474,120.8205,74.34042,212.5404,169.17,127.2967,116.1414
7.0808,120.8205,74.34042,212.5404,169.17,127.2967,116.1414
7.114199999999999,127.0621,68.15353,206.5979,169.17,127.2967,116.1414
