1433.016,0.01074219,0.9140625,-0.3886719,1.875,-0.6875,-0.8125,0.0078125,0.1083984,0.9033203,0.0625,-0.59375,-0.46875,-0.05859375,0.7958984,-0.203125,0.21875,0.21875,-0.1875,84.89524,201.6715,209.4399,173.6004,145.7893,114.0422,0.0
1433.049,0.01074219,0.9140625,-0.3886719,1.875,-0.6875,-0.8125,0.0078125,0.1083984,0.9033203,0.0625,-0.59375,-0.46875,-0.05859375,0.7958984,-0.203125,0.21875,0.21875,-0.1875,84.66002,201.9867,209.5141,173.1956,145.5464,113.6452,0.03333333333333333
1433.082,0.01074219,0.9140625,-0.3886719,1.875,-0.6875,-0.8125,0.0078125,0.1083984,0.9033203,0.0625,-0.59375,-0.46875,-0.05859375,0.7958984,-0.203125,0.21875,0.21875,-0.1875,84.66002,201.9867,209.5141,173.1956,145.5464,113.6452,0.06666666666666667
1433.115,0.01074219,0.9140625,-0.3886719,1.875,-0.6875,-0.8125,0.04785156,0.09570313,0.9423828,-0.53125,-0.84375,-0.59375,-0.06738281,0.8828125,-0.2832031,0.65625,0.34375,0.59375,84.66002,201.9867,209.5141,173.1956,145.5464,113.6452,0.1
1433.149,-0.06835938,1.007813,-0.3779297,0.65625,0.96875,-1.25,0.04785156,0.09570313,0.9423828,-0.53125,-0.84375,-0.59375,-0.06738281,0.8828125,-0.2832031,0.65625,0.34375,0.59375,84.66002,201.9867,209.5141,173.1956,145.5464,113.6452,0.13333333333333333
1433.182,-0.06835938,1.007813,-0.3779297,0.65625,0.96875,-1.25,0.04785156,0.09570313,0.9423828,-0.53125,-0.84375,-0.59375,-0.06738281,0.8828125,-0.2832031,0.65625,0.34375,0.59375,84.66002,201.9867,209.5141,173.1956,145.5464,113.6452,0.16666666666666666
1433.215,-0.06835938,1.007813,-0.3779297,0.65625,0.96875,-1.25,0.04785156,0.09570313,0.9423828,-0.53125,-0.84375,-0.59375,-0.04589844,0.9404297,-0.2373047,0.03125,-0.25,-0.25,84.69424,201.7093,209.5197,173.1956,145.5464,113.6452,0.2
1433.249,-0.06835938,1.007813,-0.3779297,0.65625,0.96875,-1.25,0.03320313,0.1757813,0.9462891,-0.15625,0.03125,-0.34375,-0.04589844,0.9404297,-0.2373047,0.03125,-0.25,-0.25,84.69424,201.7093,209.5197,173.1956,145.5464,113.6452,0.23333333333333334
1433.282,-0.06835938,1.007813,-0.3779297,0.65625,0.96875,-1.25,0.03320313,0.1757813,0.9462891,-0.15625,0.03125,-0.34375,-0.04589844,0.9404297,-0.2373047,0.03125,-0.25,-0.25,84.69424,201.7093,209.5197,173.1956,145.5464,113.6452,0.26666666666666666
1433.316,-0.06835938,1.007813,-0.3779297,0.65625,0.96875,-1.25,0.03320313,0.1757813,0.9462891,-0.15625,0.03125,-0.34375,-0.04589844,0.9404297,-0.2373047,0.03125,-0.25,-0.25,84.65916,200.0932,209.3612,173.0914,145.4256,113.4403,0.3
1433.35,-0.06835938,1.007813,-0.3779297,0.65625,0.96875,-1.25,0.02246094,0.07617188,0.9785156,1.40625,1.3125,-0.90625,-0.04589844,0.9404297,-0.2373047,0.03125,-0.25,-0.25,84.9222,200.6021,209.4684,173.3021,144.808,113.3428,0.3333333333333333
1433.382,-0.06835938,1.007813,-0.3779297,0.65625,0.96875,-1.25,0.02246094,0.07617188,0.9785156,1.40625,1.3125,-0.90625,-0.04589844,0.9404297,-0.2373047,0.03125,-0.25,-0.25,84.9222,200.6021,209.4684,173.3021,144.808,113.3428,0.36666666666666664
1433.416,-0.06835938,1.007813,-0.3779297,0.65625,0.96875,-1.25,0.04003906,0.07421875,0.9667969,-0.21875,0.4375,-0.84375,-0.04589844,0.9404297,-0.2373047,0.03125,-0.25,-0.25,84.9222,200.6021,209.4684,173.3021,144.808,113.3428,0.4
1433.449,-0.06835938,1.007813,-0.3779297,0.65625,0.96875,-1.25,0.04003906,0.07421875,0.9667969,-0.21875,0.4375,-0.84375,-0.04589844,0.9404297,-0.2373047,0.03125,-0.25,-0.25,84.9222,200.6021,209.4684,173.3021,144.808,113.3428,0.43333333333333335
1433.482,-0.01660156,0.9316406,-0.4628906,0.40625,0.21875,1.9375,0.04003906,0.07421875,0.9667969,-0.21875,0.4375,-0.84375,-0.04589844,0.9404297,-0.2373047,0.03125,-0.25,-0.25,84.9222,200.6021,209.4684,173.3021,144.808,113.3428,0.4666666666666667
1433.516,-0.01660156,0.9316406,-0.4628906,0.40625,0.21875,1.9375,0.04003906,0.07421875,0.9667969,-0.21875,0.4375,-0.84375,-0.04589844,0.9404297,-0.2373047,0.03125,-0.25,-0.25,84.63017,200.8377,209.5143,173.3021,144.808,113.3428,0.5
1433.549,-0.01660156,0.9316406,-0.4628906,0.40625,0.21875,1.9375,-0.03027344,0.09765625,0.9628906,-0.59375,0.1875,-1.0,-0.04589844,0.9404297,-0.2373047,0.03125,-0.25,-0.25,84.63017,200.8377,209.5143,173.3021,144.808,113.3428,0.5333333333333333
1433.582,-0.01660156,0.9316406,-0.4628906,0.40625,0.21875,1.9375,-0.03027344,0.09765625,0.9628906,-0.59375,0.1875,-1.0,-0.04589844,0.9404297,-0.2373047,0.03125,-0.25,-0.25,84.63017,200.8377,209.5143,173.3021,144.808,113.3428,0.5666666666666667
1433.616,-0.01660156,0.9316406,-0.4628906,0.40625,0.21875,1.9375,-0.03027344,0.09765625,0.9628906,-0.59375,0.1875,-1.0,-0.04589844,0.9404297,-0.2373047,0.03125,-0.25,-0.25,84.95759,200.8624,209.6684,173.3021,144.808,113.3428,0.6
1433.649,-0.01074219,0.8222656,-0.4287109,2.5,-0.375,0.46875,-0.03320313,0.1787109,0.9648438,0.625,1.1875,-0.03125,-0.04589844,0.9404297,-0.2373047,0.03125,-0.25,-0.25,85.20927,201.2816,209.7451,173.3021,144.808,113.3428,0.6333333333333333
1433.682,-0.01074219,0.8222656,-0.4287109,2.5,-0.375,0.46875,-0.03320313,0.1787109,0.9648438,0.625,1.1875,-0.03125,-0.04589844,0.9404297,-0.2373047,0.03125,-0.25,-0.25,85.20927,201.2816,209.7451,173.3021,144.808,113.3428,0.6666666666666666
1433.715,-0.01074219,0.8222656,-0.4287109,2.5,-0.375,0.46875,0.05273438,0.1054688,0.9130859,-1.03125,-0.09375,-0.65625,-0.04589844,0.9404297,-0.2373047,0.03125,-0.25,-0.25,85.20927,201.2816,209.7451,173.3021,144.808,113.3428,0.7
