1261.985	-0.05957031	0.8095703	-0.3525391	2	0.34375	2.78125	-0.1015625	0.4785156	0.9453125	-1.3125	2	-1.3125	-0.1728516	0.75	0.2285156	128.3438	37.65625	-47.8125	90.37852	107.356	125.2779	219.5107	316.9044	113.2661
1261.989	-0.05957031	0.8095703	-0.3525391	2	0.34375	2.78125	-0.1015625	0.4785156	0.9453125	-1.3125	2	-1.3125	-0.1728516	0.75	0.2285156	128.3438	37.65625	-47.8125	90.51257	106.9923	125.57	219.5107	316.9044	113.2661
1262.017	0.005859375	0.8828125	-0.3691406	-10.21875	2.78125	-0.1875	-0.1015625	0.4785156	0.9453125	-1.3125	2	-1.3125	-0.1728516	0.75	0.2285156	128.3438	37.65625	-47.8125	90.51257	106.9923	125.57	219.5107	316.9044	113.2661
1262.051	0.005859375	0.8828125	-0.3691406	-10.21875	2.78125	-0.1875	-0.1015625	0.4785156	0.9453125	-1.3125	2	-1.3125	-0.1728516	0.75	0.2285156	128.3438	37.65625	-47.8125	90.51257	106.9923	125.57	219.5107	316.9044	113.2661
1262.084	0.005859375	0.8828125	-0.3691406	-10.21875	2.78125	-0.1875	-0.1015625	0.4785156	0.9453125	-1.3125	2	-1.3125	-0.1728516	0.75	0.2285156	128.3438	37.65625	-47.8125	90.82241	106.9014	125.3492	219.5107	316.9044	113.2661
1262.117	0.005859375	0.8828125	-0.3691406	-10.21875	2.78125	-0.1875	-0.1015625	0.4785156	0.9453125	-1.3125	2	-1.3125	-0.1728516	0.75	0.2285156	128.3438	37.65625	-47.8125	90.82241	106.9014	125.3492	219.5107	316.9044	113.2661
1262.151	-0.08007813	0.9824219	-0.2480469	-10.34375	4.375	1.375	-0.1015625	0.4785156	0.9453125	-1.3125	2	-1.3125	-0.1728516	0.75	0.2285156	128.3438	37.65625	-47.8125	90.82241	106.9014	125.3492	219.5107	316.9044	113.2661
1262.184	-0.08007813	0.9824219	-0.2480469	-10.34375	4.375	1.375	-0.1015625	0.4785156	0.9453125	-1.3125	2	-1.3125	-0.1728516	0.75	0.2285156	128.3438	37.65625	-47.8125	90.82241	106.9014	125.3492	219.5107	316.9044	113.2661
1262.217	-0.08007813	0.9824219	-0.2480469	-10.34375	4.375	1.375	-0.1015625	0.4785156	0.9453125	-1.3125	2	-1.3125	-0.1728516	0.75	0.2285156	128.3438	37.65625	-47.8125	90.82241	106.9014	125.3492	219.5107	316.9044	113.2661
1262.25	-0.08007813	0.9824219	-0.2480469	-10.34375	4.375	1.375	-0.1015625	0.4785156	0.9453125	-1.3125	2	-1.3125	-0.1728516	0.75	0.2285156	128.3438	37.65625	-47.8125	90.82241	106.9014	125.3492	219.5107	316.9044	113.2661
1262.284	-0.08007813	0.9824219	-0.2480469	-10.34375	4.375	1.375	-0.1015625	0.4785156	0.9453125	-1.3125	2	-1.3125	-0.1728516	0.75	0.2285156	128.3438	37.65625	-47.8125	91.28591	106.1509	124.4029	219.5107	316.9044	113.2661
1262.317	-0.08007813	0.9824219	-0.2480469	-10.34375	4.375	1.375	-0.1015625	0.4785156	0.9453125	-1.3125	2	-1.3125	-0.1728516	0.75	0.2285156	128.3438	37.65625	-47.8125	91.28591	106.1509	124.4029	219.5107	316.9044	113.2661
1262.351	-0.08007813	0.9824219	-0.2480469	-10.34375	4.375	1.375	-0.1015625	0.4785156	0.9453125	-1.3125	2	-1.3125	-0.1728516	0.75	0.2285156	128.3438	37.65625	-47.8125	91.28591	106.1509	124.4029	219.5107	316.9044	113.2661
1262.384	-0.08007813	0.9824219	-0.2480469	-10.34375	4.375	1.375	-0.15625	0.3857422	0.8427734	0.15625	0.15625	-0.125	-0.1728516	0.75	0.2285156	128.3438	37.65625	-47.8125	91.28591	106.1509	124.4029	219.5107	316.9044	113.2661
1262.417	0.2402344	0.96875	-0.2265625	-3.96875	1.3125	3.78125	-0.15625	0.3857422	0.8427734	0.15625	0.15625	-0.125	-0.1728516	0.75	0.2285156	128.3438	37.65625	-47.8125	91.28591	106.1509	124.4029	219.5107	316.9044	113.2661
1262.451	0.2402344	0.96875	-0.2265625	-3.96875	1.3125	3.78125	-0.15625	0.3857422	0.8427734	0.15625	0.15625	-0.125	-0.1728516	0.75	0.2285156	128.3438	37.65625	-47.8125	91.28591	106.1509	124.4029	219.5107	316.9044	113.2661
1262.484	0.2402344	0.96875	-0.2265625	-3.96875	1.3125	3.78125	-0.15625	0.3857422	0.8427734	0.15625	0.15625	-0.125	-0.1728516	0.75	0.2285156	128.3438	37.65625	-47.8125	91.28591	106.1509	124.4029	219.5107	316.9044	113.2661
1262.518	0.2402344	0.96875	-0.2265625	-3.96875	1.3125	3.78125	-0.15625	0.3857422	0.8427734	0.15625	0.15625	-0.125	-0.1728516	0.75	0.2285156	128.3438	37.65625	-47.8125	91.28591	106.1509	124.4029	219.5107	316.9044	113.2661
1262.55	0.2402344	0.96875	-0.2265625	-3.96875	1.3125	3.78125	-0.15625	0.3857422	0.8427734	0.15625	0.15625	-0.125	-0.1728516	0.75	0.2285156	128.3438	37.65625	-47.8125	91.28591	106.1509	124.4029	219.5107	316.9044	113.2661
1262.584	0.08886719	1.030273	-0.2832031	0.71875	-0.4375	0.84375	-0.15625	0.3857422	0.8427734	0.15625	0.15625	-0.125	-0.1728516	0.75	0.2285156	128.3438	37.65625	-47.8125	91.28591	106.1509	124.4029	219.5107	316.9044	113.2661
1262.617	0.08886719	1.030273	-0.2832031	0.71875	-0.4375	0.84375	-0.15625	0.3857422	0.8427734	0.15625	0.15625	-0.125	-0.1728516	0.75	0.2285156	128.3438	37.65625	-47.8125	91.28591	106.1509	124.4029	219.5107	316.9044	113.2661
1262.65	0.08886719	1.030273	-0.2832031	0.71875	-0.4375	0.84375	-0.15625	0.3857422	0.8427734	0.15625	0.15625	-0.125	-0.1728516	0.75	0.2285156	128.3438	37.65625	-47.8125	91.28591	106.1509	124.4029	219.5107	316.9044	113.2661
1262.684	0.08886719	1.030273	-0.2832031	0.71875	-0.4375	0.84375	-0.15625	0.3857422	0.8427734	0.15625	0.15625	-0.125	-0.1728516	0.75	0.2285156	128.3438	37.65625	-47.8125	91.28591	106.1509	124.4029	219.5107	316.9044	113.2661
1262.718	0.08886719	1.030273	-0.2832031	0.71875	-0.4375	0.84375	-0.15625	0.3857422	0.8427734	0.15625	0.15625	-0.125	-0.1728516	0.75	0.2285156	128.3438	37.65625	-47.8125	91.28591	106.1509	124.4029	219.5107	316.9044	113.2661
1262.75	0.08886719	1.030273	-0.2832031	0.71875	-0.4375	0.84375	-0.15625	0.3857422	0.8427734	0.15625	0.15625	-0.125	-0.1728516	0.75	0.2285156	128.3438	37.65625	-47.8125	91.28591	106.1509	124.4029	219.5107	316.9044	113.2661
1262.784	0.08886719	1.030273	-0.2832031	0.71875	-0.4375	0.84375	-0.1396484	0.4677734	0.9628906	-0.6875	0.65625	-2.8125	-0.1728516	0.75	0.2285156	128.3438	37.65625	-47.8125	91.28591	106.1509	124.4029	219.5107	316.9044	113.2661
1262.818	0.08886719	1.030273	-0.2832031	0.71875	-0.4375	0.84375	-0.1396484	0.4677734	0.9628906	-0.6875	0.65625	-2.8125	-0.1728516	0.75	0.2285156	128.3438	37.65625	-47.8125	91.28591	106.1509	124.4029	219.5107	316.9044	113.2661
1262.851	0.08886719	1.030273	-0.2832031	0.71875	-0.4375	0.84375	-0.1396484	0.4677734	0.9628906	-0.6875	0.65625	-2.8125	-0.1728516	0.75	0.2285156	128.3438	37.65625	-47.8125	91.28591	106.1509	124.4029	219.5107	316.9044	113.2661
1262.884	0.07617188	0.7919922	-0.3046875	25.0625	15.125	-6.5	-0.1396484	0.4677734	0.9628906	-0.6875	0.65625	-2.8125	-0.1728516	0.75	0.2285156	128.3438	37.65625	-47.8125	92.07115	105.2817	123.77	219.5107	316.9044	113.2661
1262.917	0.3427734	1.130859	-0.21875	-71.1875	-105.9688	5.59375	-0.1396484	0.4677734	0.9628906	-0.6875	0.65625	-2.8125	-0.1728516	0.75	0.2285156	128.3438	37.65625	-47.8125	92.07115	105.2817	123.77	219.5107	316.9044	113.2661
1262.95	0.3427734	1.130859	-0.21875	-71.1875	-105.9688	5.59375	-0.1142578	0.5205078	0.8554688	0	3.28125	-0.3125	-0.1728516	0.75	0.2285156	128.3438	37.65625	-47.8125	92.07115	105.2817	123.77	219.5107	316.9044	113.2661
1262.984	0.3427734	1.130859	-0.21875	-71.1875	-105.9688	5.59375	-0.1142578	0.5205078	0.8554688	0	3.28125	-0.3125	-0.1728516	0.75	0.2285156	128.3438	37.65625	-47.8125	92.07115	105.2817	123.77	219.5107	316.9044	113.2661
1263.017	0.3427734	1.130859	-0.21875	-71.1875	-105.9688	5.59375	-0.1142578	0.5205078	0.8554688	0	3.28125	-0.3125	-0.1728516	0.75	0.2285156	128.3438	37.65625	-47.8125	92.07115	105.2817	123.77	219.5107	316.9044	113.2661
1263.05	0.3427734	1.130859	-0.21875	-71.1875	-105.9688	5.59375	-0.1142578	0.5205078	0.8554688	0	3.28125	-0.3125	-0.1728516	0.75	0.2285156	128.3438	37.65625	-47.8125	92.07115	105.2817	123.77	219.5107	316.9044	113.2661
1263.084	0.3427734	1.130859	-0.21875	-71.1875	-105.9688	5.59375	-0.1142578	0.5205078	0.8554688	0	3.28125	-0.3125	-0.1728516	0.75	0.2285156	128.3438	37.65625	-47.8125	91.08188	107.3184	125.451	219.5107	316.9044	113.2661
1263.117	0.1943359	0.7753906	-0.2480469	51	72.75	6.28125	-0.07324219	0.3222656	0.8525391	-1.59375	3.59375	-1.65625	-0.1728516	0.75	0.2285156	128.3438	37.65625	-47.8125	91.08188	107.3184	125.451	219.5107	316.9044	113.2661
1263.151	0.1943359	0.7753906	-0.2480469	51	72.75	6.28125	-0.07324219	0.3222656	0.8525391	-1.59375	3.59375	-1.65625	-0.1728516	0.75	0.2285156	128.3438	37.65625	-47.8125	91.08188	107.3184	125.451	219.5107	316.9044	113.2661
1263.184	0.1943359	0.7753906	-0.2480469	51	72.75	6.28125	-0.07324219	0.3222656	0.8525391	-1.59375	3.59375	-1.65625	-0.1728516	0.75	0.2285156	128.3438	37.65625	-47.8125	91.08188	107.3184	125.451	219.5107	316.9044	113.2661
1263.217	0.1943359	0.7753906	-0.2480469	51	72.75	6.28125	-0.1748047	0.3935547	0.796875	-0.375	2.1875	-0.375	-0.1728516	0.75	0.2285156	128.3438	37.65625	-47.8125	91.08188	107.3184	125.451	219.5107	316.9044	113.2661
1263.25	0.1943359	0.7753906	-0.2480469	51	72.75	6.28125	-0.1748047	0.3935547	0.796875	-0.375	2.1875	-0.375	-0.1728516	0.75	0.2285156	128.3438	37.65625	-47.8125	91.08188	107.3184	125.451	219.5107	316.9044	113.2661
1263.284	0.1943359	0.7753906	-0.2480469	51	72.75	6.28125	-0.1748047	0.3935547	0.796875	-0.375	2.1875	-0.375	-0.1728516	0.75	0.2285156	128.3438	37.65625	-47.8125	87.2962	112.09	129.3905	219.5107	316.9044	113.2661
1263.317	0.1533203	0.9814453	-0.2861328	-0.4375	-0.5	-5.03125	-0.1748047	0.3935547	0.796875	-0.375	2.1875	-0.375	-0.1728516	0.75	0.2285156	128.3438	37.65625	-47.8125	87.2962	112.09	129.3905	219.5107	316.9044	113.2661
1263.35	0.1533203	0.9814453	-0.2861328	-0.4375	-0.5	-5.03125	-0.1748047	0.3935547	0.796875	-0.375	2.1875	-0.375	-0.1728516	0.75	0.2285156	128.3438	37.65625	-47.8125	87.2962	112.09	129.3905	219.5107	316.9044	113.2661
1263.384	0.1328125	1.02832	-0.2568359	-6.25	4.1875	-1.125	-0.1748047	0.3935547	0.796875	-0.375	2.1875	-0.375	-0.1728516	0.75	0.2285156	128.3438	37.65625	-47.8125	87.40533	112.0472	129.1254	219.5107	316.9044	113.2661
1263.417	0.1328125	1.02832	-0.2568359	-6.25	4.1875	-1.125	-0.1748047	0.3935547	0.796875	-0.375	2.1875	-0.375	-0.1728516	0.75	0.2285156	128.3438	37.65625	-47.8125	87.40533	112.0472	129.1254	219.5107	316.9044	113.2661
1263.45	0.1328125	1.02832	-0.2568359	-6.25	4.1875	-1.125	-0.1748047	0.3935547	0.796875	-0.375	2.1875	-0.375	-0.1728516	0.75	0.2285156	128.3438	37.65625	-47.8125	87.40533	112.0472	129.1254	219.5107	316.9044	113.2661
1263.484	0.1328125	1.02832	-0.2568359	-6.25	4.1875	-1.125	-0.1748047	0.3935547	0.796875	-0.375	2.1875	-0.375	-0.1728516	0.75	0.2285156	128.3438	37.65625	-47.8125	87.40533	112.0472	129.1254	219.5107	316.9044	113.2661
1263.517	0.1328125	1.02832	-0.2568359	-6.25	4.1875	-1.125	-0.1748047	0.3935547	0.796875	-0.375	2.1875	-0.375	-0.1728516	0.75	0.2285156	128.3438	37.65625	-47.8125	87.40533	112.0472	129.1254	219.5107	316.9044	113.2661
1263.55	0.1328125	1.02832	-0.2568359	-6.25	4.1875	-1.125	-0.1386719	0.5136719	0.6708984	-26.03125	23.375	6.5625	-0.1728516	0.75	0.2285156	128.3438	37.65625	-47.8125	87.40533	112.0472	129.1254	219.5107	316.9044	113.2661
1263.583	0.1328125	1.02832	-0.2568359	-6.25	4.1875	-1.125	-0.1386719	0.5136719	0.6708984	-26.03125	23.375	6.5625	-0.1728516	0.75	0.2285156	128.3438	37.65625	-47.8125	87.40533	112.0472	129.1254	219.5107	316.9044	113.2661
1263.617	0.1328125	1.02832	-0.2568359	-6.25	4.1875	-1.125	-0.1386719	0.5136719	0.6708984	-26.03125	23.375	6.5625	-0.1728516	0.75	0.2285156	128.3438	37.65625	-47.8125	87.40533	112.0472	129.1254	219.5107	316.9044	113.2661
1263.65	0.1328125	1.02832	-0.2568359	-6.25	4.1875	-1.125	-0.1386719	0.5136719	0.6708984	-26.03125	23.375	6.5625	-0.1728516	0.75	0.2285156	128.3438	37.65625	-47.8125	87.40533	112.0472	129.1254	219.5107	316.9044	113.2661
1263.683	0.1328125	1.02832	-0.2568359	-6.25	4.1875	-1.125	-0.1386719	0.5136719	0.6708984	-26.03125	23.375	6.5625	-0.1728516	0.75	0.2285156	128.3438	37.65625	-47.8125	87.40533	112.0472	129.1254	219.5107	316.9044	113.2661
1263.717	0.1328125	1.02832	-0.2568359	-6.25	4.1875	-1.125	-0.1386719	0.5136719	0.6708984	-26.03125	23.375	6.5625	-0.1728516	0.75	0.2285156	128.3438	37.65625	-47.8125	87.40533	112.0472	129.1254	219.5107	316.9044	113.2661
1263.75	0.04394531	0.875	-0.1875	-3	7.5625	-4.40625	-0.1386719	0.5136719	0.6708984	-26.03125	23.375	6.5625	-0.1728516	0.75	0.2285156	128.3438	37.65625	-47.8125	87.40533	112.0472	129.1254	219.5107	316.9044	113.2661
1263.783	0.04394531	0.875	-0.1875	-3	7.5625	-4.40625	-0.1386719	0.5136719	0.6708984	-26.03125	23.375	6.5625	-0.1728516	0.75	0.2285156	128.3438	37.65625	-47.8125	87.40533	112.0472	129.1254	219.5107	316.9044	113.2661
1263.817	0.05078125	1.027344	-0.1933594	2.125	0.46875	0.46875	-0.1425781	0.4042969	0.9199219	-0.875	0.78125	2.1875	-0.1728516	0.75	0.2285156	128.3438	37.65625	-47.8125	87.40533	112.0472	129.1254	219.5107	316.9044	113.2661
1263.849	0.05078125	1.027344	-0.1933594	2.125	0.46875	0.46875	-0.1425781	0.4042969	0.9199219	-0.875	0.78125	2.1875	-0.1728516	0.75	0.2285156	128.3438	37.65625	-47.8125	87.40533	112.0472	129.1254	219.5107	316.9044	113.2661
1263.883	0.05078125	1.027344	-0.1933594	2.125	0.46875	0.46875	-0.1425781	0.4042969	0.9199219	-0.875	0.78125	2.1875	-0.1728516	0.75	0.2285156	128.3438	37.65625	-47.8125	87.40533	112.0472	129.1254	219.5107	316.9044	113.2661
1263.916	0.05078125	1.027344	-0.1933594	2.125	0.46875	0.46875	-0.1425781	0.4042969	0.9199219	-0.875	0.78125	2.1875	-0.1728516	0.75	0.2285156	128.3438	37.65625	-47.8125	87.40533	112.0472	129.1254	219.5107	316.9044	113.2661
1263.949	0.05078125	1.027344	-0.1933594	2.125	0.46875	0.46875	-0.1425781	0.4042969	0.9199219	-0.875	0.78125	2.1875	-0.1728516	0.75	0.2285156	128.3438	37.65625	-47.8125	87.40533	112.0472	129.1254	219.5107	316.9044	113.2661
1263.983	0.05078125	1.027344	-0.1933594	2.125	0.46875	0.46875	-0.1425781	0.4042969	0.9199219	-0.875	0.78125	2.1875	-0.1728516	0.75	0.2285156	128.3438	37.65625	-47.8125	87.40533	112.0472	129.1254	219.5107	316.9044	113.2661
1264.016	0.08105469	0.8867188	-0.2792969	-4.40625	1.9375	-1.53125	-0.1425781	0.4042969	0.9199219	-0.875	0.78125	2.1875	-0.1728516	0.75	0.2285156	128.3438	37.65625	-47.8125	87.40533	112.0472	129.1254	219.5107	316.9044	113.2661
1264.049	0.08105469	0.8867188	-0.2792969	-4.40625	1.9375	-1.53125	-0.04785156	0.4814453	0.8222656	0.53125	1.4375	-2.8125	-0.1728516	0.75	0.2285156	128.3438	37.65625	-47.8125	87.40533	112.0472	129.1254	219.5107	316.9044	113.2661
1264.083	0.08105469	0.8867188	-0.2792969	-4.40625	1.9375	-1.53125	-0.04785156	0.4814453	0.8222656	0.53125	1.4375	-2.8125	-0.1728516	0.75	0.2285156	128.3438	37.65625	-47.8125	87.40533	112.0472	129.1254	219.5107	316.9044	113.2661
1264.116	0.08105469	0.8867188	-0.2792969	-4.40625	1.9375	-1.53125	-0.04785156	0.4814453	0.8222656	0.53125	1.4375	-2.8125	-0.1728516	0.75	0.2285156	128.3438	37.65625	-47.8125	87.40533	112.0472	129.1254	219.5107	316.9044	113.2661
