1376.006,0.1494141,1.044922,-0.1738281,-3.0625,0.15625,-0.125,-0.2646484,0.3623047,0.9042969,-0.4375,-1.40625,-1.0,-0.1728516,0.75,0.2285156,128.3438,37.65625,-47.8125,85.79642,182.4577,193.8592,219.5107,316.9044,113.2661,0.0
1376.041,0.1494141,1.044922,-0.1738281,-3.0625,0.15625,-0.125,-0.2646484,0.3623047,0.9042969,-0.4375,-1.40625,-1.0,-0.1728516,0.75,0.2285156,128.3438,37.65625,-47.8125,85.79642,182.4577,193.8592,219.5107,316.9044,113.2661,0.03333333333333333
1376.074,0.1494141,1.044922,-0.1738281,-3.0625,0.15625,-0.125,-0.2646484,0.3623047,0.9042969,-0.4375,-1.40625,-1.0,-0.1728516,0.75,0.2285156,128.3438,37.65625,-47.8125,85.79642,182.4577,193.8592,219.5107,316.9044,113.2661,0.06666666666666667
1376.107,0.1494141,1.044922,-0.1738281,-3.0625,0.15625,-0.125,-0.2646484,0.3623047,0.9042969,-0.4375,-1.40625,-1.0,-0.1728516,0.75,0.2285156,128.3438,37.65625,-47.8125,85.88364,182.9451,194.1755,219.5107,316.9044,113.2661,0.1
1376.141,0.05761719,0.875,-0.1738281,-1.40625,1.4375,-1.65625,-0.2646484,0.3623047,0.9042969,-0.4375,-1.40625,-1.0,-0.1728516,0.75,0.2285156,128.3438,37.65625,-47.8125,85.88364,182.9451,194.1755,219.5107,316.9044,113.2661,0.13333333333333333
1376.173,0.05761719,0.875,-0.1738281,-1.40625,1.4375,-1.65625,-0.2646484,0.3623047,0.9042969,-0.4375,-1.40625,-1.0,-0.1728516,0.75,0.2285156,128.3438,37.65625,-47.8125,85.73505,183.1089,194.2007,219.5107,316.9044,113.2661,0.16666666666666666
1376.206,0.05761719,0.875,-0.1738281,-1.40625,1.4375,-1.65625,-0.3173828,0.3554688,0.7988281,-0.9375,-1.65625,-0.0625,-0.1728516,0.75,0.2285156,128.3438,37.65625,-47.8125,85.73505,183.1089,194.2007,219.5107,316.9044,113.2661,0.2
1376.24,0.05761719,0.875,-0.1738281,-1.40625,1.4375,-1.65625,-0.3173828,0.3554688,0.7988281,-0.9375,-1.65625,-0.0625,-0.1728516,0.75,0.2285156,128.3438,37.65625,-47.8125,85.73505,183.1089,194.2007,219.5107,316.9044,113.2661,0.23333333333333334
1376.273,0.05761719,0.875,-0.1738281,-1.40625,1.4375,-1.65625,-0.3173828,0.3554688,0.7988281,-0.9375,-1.65625,-0.0625,-0.1728516,0.75,0.2285156,128.3438,37.65625,-47.8125,85.73505,183.1089,194.2007,219.5107,316.9044,113.2661,0.26666666666666666
1376.306,0.05761719,0.875,-0.1738281,-1.40625,1.4375,-1.65625,-0.3173828,0.3554688,0.7988281,-0.9375,-1.65625,-0.0625,-0.1728516,0.75,0.2285156,128.3438,37.65625,-47.8125,86.27876,183.55,194.7475,219.5107,316.9044,113.2661,0.3
1376.34,0.05761719,0.875,-0.1738281,-1.40625,1.4375,-1.65625,-0.2871094,0.4169922,0.9179688,0.71875,-0.875,-0.125,-0.1728516,0.75,0.2285156,128.3438,37.65625,-47.8125,86.27876,183.55,194.7475,219.5107,316.9044,113.2661,0.3333333333333333
