1013.018,0.09570313,1.041992,0.1259766,-23.03125,-8.0,-7.71875,0.5361328,0.1699219,0.8222656,2.0,-3.96875,7.5,0.1328125,0.8740234,-0.3330078,-5.5,-2.46875,0.71875,101.1554,100.2091,191.6855,79.04637,211.6519,165.5559,0.0
1013.035,0.09570313,1.041992,0.1259766,-23.03125,-8.0,-7.71875,0.5361328,0.1699219,0.8222656,2.0,-3.96875,7.5,0.07421875,0.9238281,-0.2236328,-0.25,-12.40625,2.71875,101.1554,100.2091,191.6855,79.42403,211.3341,165.2288,0.03333333333333333
1013.069,0.09570313,1.041992,0.1259766,-23.03125,-8.0,-7.71875,0.5361328,0.1699219,0.8222656,2.0,-3.96875,7.5,0.07421875,0.9238281,-0.2236328,-0.25,-12.40625,2.71875,101.1554,100.2091,191.6855,79.42403,211.3341,165.2288,0.06666666666666667
1013.103,0.09570313,1.041992,0.1259766,-23.03125,-8.0,-7.71875,0.5175781,0.1572266,0.6435547,-11.125,0.84375,-8.0,0.07421875,0.9238281,-0.2236328,-0.25,-12.40625,2.71875,101.1554,100.2091,191.6855,79.42403,211.3341,165.2288,0.1
1013.149,0.09570313,1.041992,0.1259766,-23.03125,-8.0,-7.71875,0.5175781,0.1572266,0.6435547,-11.125,0.84375,-8.0,0.08105469,0.9736328,-0.2421875,-0.375,3.40625,2.5,101.1554,100.2091,191.6855,79.89925,210.8526,164.8143,0.13333333333333333
1013.169,0.09570313,1.041992,0.1259766,-23.03125,-8.0,-7.71875,0.5175781,0.1572266,0.6435547,-11.125,0.84375,-8.0,0.08105469,0.9736328,-0.2421875,-0.375,3.40625,2.5,101.2454,97.30264,188.4342,80.83653,203.1955,162.0379,0.16666666666666666
1013.203,0.09570313,1.041992,0.1259766,-23.03125,-8.0,-7.71875,0.5175781,0.1572266,0.6435547,-11.125,0.84375,-8.0,0.08105469,0.9736328,-0.2421875,-0.375,3.40625,2.5,101.2454,97.30264,188.4342,80.83653,203.1955,162.0379,0.2
1013.236,0.09570313,1.041992,0.1259766,-23.03125,-8.0,-7.71875,0.5175781,0.1572266,0.6435547,-11.125,0.84375,-8.0,0.08105469,0.9736328,-0.2421875,-0.375,3.40625,2.5,101.2454,97.30264,188.4342,80.83653,203.1955,162.0379,0.23333333333333334
1013.269,0.09570313,1.041992,0.1259766,-23.03125,-8.0,-7.71875,0.3935547,0.1708984,0.7285156,7.8125,5.28125,5.71875,0.08105469,0.9736328,-0.2421875,-0.375,3.40625,2.5,101.2454,97.30264,188.4342,80.84084,203.2736,162.3145,0.26666666666666666
1013.302,0.05078125,0.9384766,0.08398438,-1.78125,-0.3125,0.53125,0.3935547,0.1708984,0.7285156,7.8125,5.28125,5.71875,0.1816406,0.9667969,-0.2597656,0.15625,-0.9375,1.6875,101.2454,97.30264,188.4342,80.84084,203.2736,162.3145,0.3
1013.336,0.05078125,0.9384766,0.08398438,-1.78125,-0.3125,0.53125,0.3935547,0.1708984,0.7285156,7.8125,5.28125,5.71875,0.03710938,0.8759766,-0.2929688,-1.1875,-6.4375,-1.0625,101.2454,97.30264,188.4342,80.84084,203.2736,162.3145,0.3333333333333333
1013.369,0.05078125,0.9384766,0.08398438,-1.78125,-0.3125,0.53125,0.3935547,0.1708984,0.7285156,7.8125,5.28125,5.71875,0.03710938,0.8759766,-0.2929688,-1.1875,-6.4375,-1.0625,101.2454,97.30264,188.4342,79.83355,198.8517,162.0143,0.36666666666666664
1013.403,0.05078125,0.9384766,0.08398438,-1.78125,-0.3125,0.53125,0.3935547,0.1708984,0.7285156,7.8125,5.28125,5.71875,0.03710938,0.8759766,-0.2929688,-1.1875,-6.4375,-1.0625,101.2454,97.30264,188.4342,79.83355,198.8517,162.0143,0.4
1013.435,0.05078125,0.9384766,0.08398438,-1.78125,-0.3125,0.53125,0.3935547,0.1708984,0.7285156,7.8125,5.28125,5.71875,0.1083984,0.9404297,-0.2158203,-0.25,2.59375,-2.75,101.2454,97.30264,188.4342,79.83355,198.8517,162.0143,0.43333333333333335
1013.47,0.05078125,0.9384766,0.08398438,-1.78125,-0.3125,0.53125,0.3935547,0.1708984,0.7285156,7.8125,5.28125,5.71875,0.1083984,0.9404297,-0.2158203,-0.25,2.59375,-2.75,101.2454,97.30264,188.4342,80.3871,198.7607,161.7348,0.4666666666666667
1013.503,0.05078125,0.9384766,0.08398438,-1.78125,-0.3125,0.53125,0.3935547,0.1708984,0.7285156,7.8125,5.28125,5.71875,0.1083984,0.9404297,-0.2158203,-0.25,2.59375,-2.75,101.2454,97.30264,188.4342,80.3871,198.7607,161.7348,0.5
