timestamp,Vol1Ex1,Vol1Ex2,Vol1Ex3,Vol1Ex4,Vol1Ex5,Vol2Ex1,Vol2Ex2,Vol2Ex3,Vol2Ex4,Vol2Ex5,Vol3Ex1,Vol3Ex2,Vol3Ex3,Vol3Ex4,Vol3Ex5,Vol4Ex1,Vol4Ex2,Vol4Ex3,Vol4Ex4,Vol4Ex5,Vol5Ex1,Vol5Ex2,Vol5Ex3,Vol5Ex4,Vol5Ex5,Vol6Ex1,Vol6Ex2,Vol6Ex3,Vol6Ex4,Vol6Ex5,Vol7Ex1,Vol7Ex2,Vol7Ex3,Vol7Ex4,Vol7Ex5
5.1102,105.1464,125.9698,152.8229,124.0848,126.6748,158.3036,158.2579,142.3603,142.2061,148.0006,223.5997,223.3065,192.2058,221.5766,220.8961,125.9698,152.8229,124.0848,126.6748,105.1464,158.2579,158.3036,142.3603,142.2061,148.0006,160.6355,171.1318,172.7897,182.7749,182.1161,219.5107,219.5107,219.5107,219.5107,219.5107
5.1436,103.3555,115.1991,124.8443,124.0848,126.8634,158.3036,158.7206,142.9217,142.2061,148.0006,223.5997,223.3065,192.2058,221.5766,220.8961,115.1991,124.8443,124.0848,126.8634,103.3555,158.7206,158.3036,142.9217,142.2061,148.0006,160.6355,171.7247,172.7897,182.7749,182.1161,219.5107,219.5107,219.5107,219.5107,219.5107
5.177,103.3555,115.1991,124.8443,124.0848,126.8634,157.6304,158.7206,142.9217,142.2061,146.8015,223.088,223.3065,192.2058,221.5989,220.8961,115.1991,124.8443,124.0848,126.8634,103.3555,158.7206,157.6304,142.9217,142.2061,146.8015,160.6355,171.7247,172.7897,182.7749,182.1161,219.5107,219.5107,219.5107,219.5107,219.5107
5.2104,103.3555,115.1991,126.5153,124.0848,126.8634,157.6304,158.7206,142.9217,142.6324,146.8015,223.088,221.546,192.2058,221.5989,221.0688,115.1991,126.5153,124.0848,126.8634,103.3555,158.7206,157.6304,142.9217,142.6324,146.8015,165.2942,171.7247,173.1328,182.7749,182.0248,219.5107,219.5107,219.5107,219.5107,219.5107
5.2438,103.3555,115.1991,126.5153,124.3264,128.5027,157.4276,146.8416,142.9217,142.6324,146.8933,223.088,221.546,192.2058,222.4117,221.0688,115.1991,126.5153,124.3264,128.5027,103.3555,146.8416,157.4276,142.9217,142.6324,146.8933,165.2942,171.7247,173.1328,182.7749,182.0248,219.5107,219.5107,219.5107,219.5107,219.5107
5.2772,103.3555,115.1528,126.5153,124.2177,128.5027,157.4276,146.8416,144.3837,147.2342,146.8933,207.9816,221.546,193.664,222.4117,221.6818,115.1528,126.5153,124.2177,128.5027,103.3555,146.8416,157.4276,144.3837,147.2342,146.8933,165.2942,171.7247,173.1328,182.7749,182.0248,219.5107,219.5107,219.5107,219.5107,219.5107
5.3106,79.35906,115.1528,126.5153,124.2177,128.5027,157.4276,147.6546,144.3837,147.2342,146.8933,208.3257,214.3286,193.664,222.4117,221.6818,115.1528,126.5153,124.2177,128.5027,79.35906,147.6546,157.4276,144.3837,147.2342,146.8933,165.2942,171.7247,173.1328,182.7749,182.0248,219.5107,219.5107,219.5107,219.5107,219.5107
5.343999999999999,79.35906,115.1528,118.6615,124.2177,128.5027,158.9735,147.6546,150.3895,149.0299,147.4386,208.3257,214.3286,193.664,222.4117,221.6818,115.1528,118.6615,124.2177,128.5027,79.35906,147.6546,158.9735,150.3895,149.0299,147.4386,164.6389,171.7247,173.1328,182.7749,182.0248,219.5107,219.5107,219.5107,219.5107,219.5107
5.3774,64.76526,113.6617,118.6615,120.2102,150.4624,158.9735,147.6546,150.3895,149.0299,147.4386,208.3257,208.2292,191.8435,226.0103,213.1944,113.6617,118.6615,120.2102,150.4624,64.76526,147.6546,158.9735,150.3895,149.0299,147.4386,164.6389,171.7247,173.1328,182.7749,182.0248,219.5107,219.5107,219.5107,219.5107,219.5107
5.4108,64.76526,113.6617,118.6615,120.2102,150.4624,158.9735,147.6546,151.0259,149.0299,147.4386,208.3257,208.2292,196.2576,226.0103,213.1944,113.6617,118.6615,120.2102,150.4624,64.76526,147.6546,158.9735,151.0259,149.0299,147.4386,164.6389,171.7247,173.1328,182.7749,182.0248,219.5107,219.5107,219.5107,219.5107,219.5107
5.4441999999999995,58.90665,113.6617,108.5495,120.2102,146.4929,159.3476,148.1938,151.0259,149.0299,147.4386,208.3257,208.2292,196.2576,226.0103,213.1944,113.6617,108.5495,120.2102,146.4929,58.90665,148.1938,159.3476,151.0259,149.0299,147.4386,166.4971,171.7247,173.1459,182.7749,182.4207,219.5107,219.5107,219.5107,219.5107,219.5107
5.4776,58.90665,109.4497,108.5495,79.14223,146.4929,159.3476,148.1938,151.0259,149.0299,158.5721,209.8219,208.3979,196.2576,229.018,203.9217,109.4497,108.5495,79.14223,146.4929,58.90665,148.1938,159.3476,151.0259,149.0299,158.5721,166.4971,171.3339,173.1459,182.7749,182.4207,219.5107,219.5107,219.5107,219.5107,219.5107
5.511,58.90665,109.4497,108.5495,79.14223,146.4929,159.3476,148.1938,151.0259,149.0299,158.5721,198.3542,208.3979,196.2576,229.018,203.9217,109.4497,108.5495,79.14223,146.4929,58.90665,148.1938,159.3476,151.0259,149.0299,158.5721,166.4971,171.3339,173.1459,182.7749,182.4207,219.5107,219.5107,219.5107,219.5107,219.5107
5.5443999999999996,64.29482,109.4497,108.5495,79.14223,140.4999,160.6674,144.0187,150.0769,157.8517,159.2787,198.3542,208.3979,196.2576,230.3562,206.4122,109.4497,108.5495,79.14223,140.4999,64.29482,144.0187,160.6674,150.0769,157.8517,159.2787,166.4971,171.3339,173.1459,182.7749,182.4207,219.5107,219.5107,219.5107,219.5107,219.5107
5.5778,64.29482,109.4497,108.2391,71.02812,140.4999,160.6674,144.0187,150.0769,157.2822,159.2787,198.3542,208.3979,199.0573,230.3562,206.4122,109.4497,108.2391,71.02812,140.4999,64.29482,144.0187,160.6674,150.0769,157.2822,159.2787,166.4971,171.3339,173.1459,182.7749,182.4207,219.5107,219.5107,219.5107,219.5107,219.5107
5.6112,64.29482,105.809,108.2391,71.02812,140.4999,160.6674,144.6865,150.0769,157.2822,159.2787,198.5475,208.2079,199.0573,230.3562,206.4122,105.809,108.2391,71.02812,140.4999,64.29482,144.6865,160.6674,150.0769,157.2822,159.2787,167.3466,171.3339,173.1459,182.7749,182.4207,219.5107,219.5107,219.5107,219.5107,219.5107
5.6446,64.29482,105.809,107.97,71.02812,140.4999,152.2792,144.6865,150.0769,157.2822,159.6633,198.5475,208.2079,196.5637,230.3562,206.4122,105.809,107.97,71.02812,140.4999,64.29482,144.6865,152.2792,150.0769,157.2822,159.6633,167.3466,171.3339,173.1459,182.7749,182.4207,219.5107,219.5107,219.5107,219.5107,219.5107
5.678,86.26688,61.13961,107.97,66.27717,142.5656,152.2792,144.6865,148.9407,157.502,159.6633,198.5475,193.2246,196.5637,229.5546,207.1778,61.13961,107.97,66.27717,142.5656,86.26688,144.6865,152.2792,148.9407,157.502,159.6633,167.3466,171.3339,173.1459,182.7749,183.3956,219.5107,219.5107,219.5107,219.5107,219.5107
5.7114,86.26688,61.13961,107.97,66.27717,142.5656,152.2792,141.0489,148.4479,157.502,159.6633,197.044,193.2246,196.5637,229.5546,207.1778,61.13961,107.97,66.27717,142.5656,86.26688,141.0489,152.2792,148.4479,157.502,159.6633,167.3466,171.3339,173.1459,182.7749,183.3956,219.5107,219.5107,219.5107,219.5107,219.5107
5.7448,86.26688,61.13961,89.45823,66.27717,127.3911,148.9605,141.0489,148.4479,157.7022,160.0011,197.044,193.2246,203.1909,228.4035,207.7333,61.13961,89.45823,66.27717,127.3911,86.26688,141.0489,148.9605,148.4479,157.7022,160.0011,167.3466,171.3339,178.003,182.7749,183.3956,219.5107,219.5107,219.5107,219.5107,219.5107
5.7782,93.08859,63.83252,89.45823,70.92354,127.3911,148.9605,141.0489,148.4479,157.7022,160.0011,197.044,192.9114,203.1909,228.4035,207.7333,63.83252,89.45823,70.92354,127.3911,93.08859,141.0489,148.9605,148.4479,157.7022,160.0011,167.3466,171.3339,178.003,182.7749,183.3956,219.5107,219.5107,219.5107,219.5107,219.5107
5.811599999999999,93.08859,63.83252,89.45823,70.92354,127.3911,149.3442,141.0233,148.4479,157.7022,160.0011,198.7722,192.9114,203.1909,228.4035,207.7333,63.83252,89.45823,70.92354,127.3911,93.08859,141.0233,149.3442,148.4479,157.7022,160.0011,167.3466,171.3339,178.003,182.7749,183.3956,219.5107,219.5107,219.5107,219.5107,219.5107
5.845,93.08859,63.83252,79.69968,70.92354,114.1546,149.3442,141.0233,161.6045,157.7022,160.2029,198.7722,192.9114,203.1909,225.9379,197.3912,63.83252,79.69968,70.92354,114.1546,93.08859,141.0233,149.3442,161.6045,157.7022,160.2029,168.6337,171.3339,178.003,182.7749,183.3956,219.5107,219.5107,219.5107,219.5107,219.5107
5.8784,92.19479,76.43668,79.69968,84.62866,114.1546,149.3442,141.0233,161.6045,162.0399,160.2029,198.7722,193.9848,205.4147,225.9379,197.3912,76.43668,79.69968,84.62866,114.1546,92.19479,141.0233,149.3442,161.6045,162.0399,160.2029,168.6337,171.3339,178.003,182.7749,183.3956,219.5107,219.5107,219.5107,219.5107,219.5107
5.9117999999999995,92.19479,76.43668,79.69968,84.62866,114.1546,150.5859,136.8485,161.6045,162.0399,160.2029,200.1175,193.9848,205.4147,225.9379,197.3912,76.43668,79.69968,84.62866,114.1546,92.19479,136.8485,150.5859,161.6045,162.0399,160.2029,168.6337,171.3339,178.003,182.7749,183.3956,219.5107,219.5107,219.5107,219.5107,219.5107
5.9452,101.5441,76.43668,62.77828,84.62866,114.6816,150.5859,136.8485,161.368,162.7473,152.1672,200.1175,193.9848,205.6807,226.3536,197.6594,76.43668,62.77828,84.62866,114.6816,101.5441,136.8485,150.5859,161.368,162.7473,152.1672,168.6337,171.3339,178.003,182.7749,183.3956,219.5107,219.5107,219.5107,219.5107,219.5107
5.9786,101.5441,88.20603,62.77828,94.80912,114.6816,150.5859,136.8485,161.368,162.7473,152.1672,200.1175,193.1462,205.6807,226.3536,197.6594,88.20603,62.77828,94.80912,114.6816,101.5441,136.8485,150.5859,161.368,162.7473,152.1672,168.6337,171.3339,178.003,182.7749,183.3956,219.5107,219.5107,219.5107,219.5107,219.5107
6.012,101.5441,88.20603,62.77828,94.80912,114.6816,149.7882,136.8485,160.309,162.7473,152.1672,204.4305,193.1462,205.6807,226.3536,197.6594,88.20603,62.77828,94.80912,114.6816,101.5441,136.8485,149.7882,160.309,162.7473,152.1672,168.6337,171.3339,178.003,182.7749,183.3956,219.5107,219.5107,219.5107,219.5107,219.5107
6.0454,101.5441,88.20603,62.77828,94.80912,115.0456,149.7882,132.0897,160.309,163.0355,153.2856,204.4305,193.1462,218.7621,226.3144,197.5068,88.20603,62.77828,94.80912,115.0456,101.5441,132.0897,149.7882,160.309,163.0355,153.2856,168.6337,171.3339,178.003,182.7749,183.3956,219.5107,219.5107,219.5107,219.5107,219.5107
6.0788,99.29345,88.20603,55.6814,101.2782,115.0456,149.7882,132.0897,160.309,163.0355,153.2856,204.4305,193.5479,218.7621,226.3144,197.5068,88.20603,55.6814,101.2782,115.0456,99.29345,132.0897,149.7882,160.309,163.0355,153.2856,168.6337,171.3339,178.003,182.7749,183.3956,219.5107,219.5107,219.5107,219.5107,219.5107
6.1122,99.29345,92.43214,55.6814,101.2782,115.0456,149.065,132.3656,160.309,163.0355,153.2856,204.4305,193.5479,218.7621,226.3144,197.5068,92.43214,55.6814,101.2782,115.0456,99.29345,132.3656,149.065,160.309,163.0355,153.2856,169.17,171.3339,179.9466,182.7749,183.3956,219.5107,219.5107,219.5107,219.5107,219.5107
6.1456,125.0718,92.43214,55.6814,101.2782,114.935,149.065,132.3656,160.309,163.0355,149.7694,202.3282,193.5479,227.3401,224.3311,203.8941,92.43214,55.6814,101.2782,114.935,125.0718,132.3656,149.065,160.309,163.0355,149.7694,169.17,171.3339,179.9466,182.7749,183.3956,219.5107,219.5107,219.5107,219.5107,219.5107
6.179,125.0718,90.66778,57.91336,99.3968,114.935,149.065,132.3656,159.3016,160.4567,149.7694,202.3282,193.8204,227.3401,224.3311,203.8941,90.66778,57.91336,99.3968,114.935,125.0718,132.3656,149.065,159.3016,160.4567,149.7694,169.17,171.3339,179.9466,182.7749,183.3956,219.5107,219.5107,219.5107,219.5107,219.5107
6.2124,125.0718,90.66778,57.91336,99.3968,114.935,138.0258,132.7052,159.3016,160.4567,149.5713,201.5846,193.8204,227.3401,224.3311,203.8941,90.66778,57.91336,99.3968,114.935,125.0718,132.7052,138.0258,159.3016,160.4567,149.5713,169.17,171.3339,179.9466,182.7749,183.3956,219.5107,219.5107,219.5107,219.5107,219.5107
6.2458,145.4924,90.66778,68.6619,99.3968,98.20313,138.0258,132.7052,159.0004,157.4186,149.5713,201.5846,193.8204,227.0977,224.5975,206.1159,90.66778,68.6619,99.3968,98.20313,145.4924,132.7052,138.0258,159.0004,157.4186,149.5713,169.17,171.3339,179.9466,182.7749,183.3956,219.5107,219.5107,219.5107,219.5107,219.5107
6.2791999999999994,145.4924,90.66778,68.6619,95.49274,98.20313,139.0668,134.9297,159.0004,157.4186,149.5713,207.5662,192.2088,227.0977,224.5975,206.1159,90.66778,68.6619,95.49274,98.20313,145.4924,134.9297,139.0668,159.0004,157.4186,149.5713,169.17,171.3339,179.9466,182.7749,183.3956,219.5107,219.5107,219.5107,219.5107,219.5107
6.3126,145.4924,86.53274,68.6619,95.49274,98.20313,139.0668,134.9297,159.3239,157.4186,144.7874,207.5662,192.2088,227.7433,224.5975,206.1159,86.53274,68.6619,95.49274,98.20313,145.4924,134.9297,139.0668,159.3239,157.4186,144.7874,169.17,171.3339,179.9466,182.7749,183.3956,219.5107,219.5107,219.5107,219.5107,219.5107
6.346,145.4924,86.53274,76.38245,95.49274,93.51501,139.0668,134.9297,159.3239,158.6325,144.7874,207.5662,201.5855,227.7433,214.2544,211.0787,86.53274,76.38245,95.49274,93.51501,145.4924,134.9297,139.0668,159.3239,158.6325,144.7874,169.17,171.3339,179.9466,182.7749,183.3956,219.5107,219.5107,219.5107,219.5107,219.5107
6.3793999999999995,146.8703,86.53274,76.38245,116.4175,93.51501,135.5208,134.9297,159.3239,158.6325,144.7874,212.7598,201.5855,227.7433,214.2544,211.0787,86.53274,76.38245,116.4175,93.51501,146.8703,134.9297,135.5208,159.3239,158.6325,144.7874,169.17,171.3339,179.9466,182.7749,183.3956,219.5107,219.5107,219.5107,219.5107,219.5107
6.4128,146.8703,73.66001,76.38245,116.4175,93.51501,135.5208,138.9942,159.5795,158.6325,144.2246,212.7598,201.5855,227.7433,214.2544,211.0787,73.66001,76.38245,116.4175,93.51501,146.8703,138.9942,135.5208,159.5795,158.6325,144.2246,169.17,171.3339,179.9466,182.7749,183.3956,219.5107,219.5107,219.5107,219.5107,219.5107
6.4462,146.8703,73.66001,83.22927,116.4175,85.73874,135.5208,138.9942,159.5795,157.4688,144.2246,212.7598,200.351,229.1946,206.4587,212.0806,73.66001,83.22927,116.4175,85.73874,146.8703,138.9942,135.5208,159.5795,157.4688,144.2246,169.17,171.3339,179.9466,182.7749,183.3956,219.5107,219.5107,219.5107,219.5107,219.5107
6.4796,147.4501,136.0066,83.22927,128.0651,85.73874,135.5208,138.9942,159.5795,157.4688,144.2246,212.7598,200.351,229.1946,206.4587,212.0806,136.0066,83.22927,128.0651,85.73874,147.4501,138.9942,135.5208,159.5795,157.4688,144.2246,169.17,171.3339,179.9466,182.7749,183.3956,219.5107,219.5107,219.5107,219.5107,219.5107
6.513,147.4501,136.0066,83.22927,128.0651,85.73874,132.5909,139.5419,154.1737,157.4688,144.9667,213.4171,200.351,229.1946,206.4587,217.4294,136.0066,83.22927,128.0651,85.73874,147.4501,139.5419,132.5909,154.1737,157.4688,144.9667,169.17,171.3339,179.9466,182.7749,183.3956,219.5107,219.5107,219.5107,219.5107,219.5107
6.5464,147.4501,136.0066,103.2874,128.0651,74.62469,132.5909,139.5419,154.1737,157.2162,144.9667,213.4171,200.351,231.1902,206.95,217.4294,136.0066,103.2874,128.0651,74.62469,147.4501,139.5419,132.5909,154.1737,157.2162,144.9667,169.17,171.3339,179.9466,182.7749,183.3956,219.5107,219.5107,219.5107,219.5107,219.5107
6.5798,147.4501,136.0066,103.2874,128.0651,74.62469,130.9582,142.4574,154.1737,157.2162,144.9667,213.4171,209.1714,231.1902,206.95,217.4294,136.0066,103.2874,128.0651,74.62469,147.4501,142.4574,130.9582,154.1737,157.2162,144.9667,169.17,171.3339,179.9466,182.7749,183.3956,219.5107,219.5107,219.5107,219.5107,219.5107
6.6132,147.4501,147.4692,103.2874,128.0651,74.62469,130.9582,142.4574,151.3387,157.2162,144.8661,214.5216,209.1714,231.1902,206.95,217.4294,147.4692,103.2874,128.0651,74.62469,147.4501,142.4574,130.9582,151.3387,157.2162,144.8661,169.17,171.3339,179.9466,182.7749,183.3956,219.5107,219.5107,219.5107,219.5107,219.5107
6.646599999999999,139.7977,147.4692,101.5204,126.6338,66.44656,130.9582,142.4574,151.3387,156.0499,144.8661,214.5216,217.1734,229.2502,194.6129,221.9119,147.4692,101.5204,126.6338,66.44656,139.7977,142.4574,130.9582,151.3387,156.0499,144.8661,169.17,171.3339,179.9466,182.7749,183.3956,219.5107,219.5107,219.5107,219.5107,219.5107
6.68,142.5519,147.4692,101.5204,128.294,66.44656,131.2311,142.4574,151.3387,156.0499,144.8661,214.6535,217.1734,229.2502,194.6129,221.9119,147.4692,101.5204,128.294,66.44656,142.5519,142.4574,131.2311,151.3387,156.0499,144.8661,169.17,171.3339,179.9466,182.7749,183.3956,219.5107,219.5107,219.5107,219.5107,219.5107
6.7134,142.5519,148.3226,101.5204,128.294,66.44656,131.2311,145.3722,152.214,153.91,138.8468,214.6535,217.1734,229.2502,194.6129,221.9119,148.3226,101.5204,128.294,66.44656,142.5519,145.3722,131.2311,152.214,153.91,138.8468,169.17,171.3339,179.9466,182.7749,183.3956,219.5107,219.5107,219.5107,219.5107,219.5107
6.7467999999999995,144.6773,148.3226,97.19605,128.294,65.69143,131.2311,145.3722,152.214,153.91,138.8468,214.6535,222.7953,228.7649,194.2602,221.9322,148.3226,97.19605,128.294,65.69143,144.6773,145.3722,131.2311,152.214,153.91,138.8468,169.17,176.896,179.9466,182.7749,183.3956,219.5107,219.5107,219.5107,219.5107,219.5107
6.7802,144.6773,149.5671,97.19605,145.1704,65.69143,133.6265,143.5212,152.214,153.91,135.5019,222.0096,222.7953,228.7649,194.2602,221.9322,149.5671,97.19605,145.1704,65.69143,144.6773,143.5212,133.6265,152.214,153.91,135.5019,169.17,176.896,179.9466,182.7749,183.3956,219.5107,219.5107,219.5107,219.5107,219.5107
6.8136,144.6773,149.5671,97.19605,145.1704,65.69143,133.6265,143.5212,146.3963,154.4491,135.5019,222.0096,222.7953,228.7649,194.2602,222.3159,149.5671,97.19605,145.1704,65.69143,144.6773,143.5212,133.6265,146.3963,154.4491,135.5019,169.17,176.896,179.9466,182.7749,183.3956,219.5107,219.5107,219.5107,219.5107,219.5107
6.8469999999999995,149.4679,149.5671,133.0446,145.1704,73.45198,134.3476,143.5212,146.3963,154.4491,135.5019,222.0096,222.7953,227.9513,191.7185,222.3159,149.5671,133.0446,145.1704,73.45198,149.4679,143.5212,134.3476,146.3963,154.4491,135.5019,169.17,176.896,179.9466,182.7749,183.3956,219.5107,219.5107,219.5107,219.5107,219.5107
6.8804,149.4679,149.5671,133.0446,134.5644,73.45198,134.3476,152.7397,146.6878,154.4491,135.5019,221.1575,222.6783,227.9513,191.7185,222.3159,149.5671,133.0446,134.5644,73.45198,149.4679,152.7397,134.3476,146.6878,154.4491,135.5019,169.17,176.896,179.9466,182.7749,183.3956,219.5107,219.5107,219.5107,219.5107,219.5107
6.9138,149.4679,152.3148,133.0446,134.5644,73.45198,134.3476,152.7397,146.6878,153.0303,136.0931,221.1575,223.9216,227.9513,191.7185,224.8387,152.3148,133.0446,134.5644,73.45198,149.4679,152.7397,134.3476,146.6878,153.0303,136.0931,169.17,176.896,179.9466,182.7749,183.3956,219.5107,219.5107,219.5107,219.5107,219.5107
6.9472,149.4679,152.3148,145.8625,134.5644,90.11568,134.3476,152.7397,146.6878,153.0303,136.0931,221.1575,223.9216,228.449,192.0823,224.8387,152.3148,145.8625,134.5644,90.11568,149.4679,152.7397,134.3476,146.6878,153.0303,136.0931,169.17,176.896,179.9466,182.7749,183.3956,219.5107,219.5107,219.5107,219.5107,219.5107
6.9806,151.6534,152.3148,145.8625,129.153,90.11568,137.4713,156.359,146.6878,153.0303,136.0931,223.5744,223.9216,228.449,192.0823,224.8387,152.3148,145.8625,129.153,90.11568,151.6534,156.359,137.4713,146.6878,153.0303,136.0931,169.17,176.896,179.9466,182.7749,183.3956,219.5107,219.5107,219.5107,219.5107,219.5107
7.014,151.6534,138.7614,145.8625,129.153,90.11568,137.4713,156.359,147.1497,149.817,135.8724,223.5744,227.8201,228.449,192.0823,224.5922,138.7614,145.8625,129.153,90.11568,151.6534,156.359,137.4713,147.1497,149.817,135.8724,169.17,176.896,177.2979,182.7749,183.3956,219.5107,219.5107,219.5107,219.5107,219.5107
7.0474,119.4545,138.7614,146.0653,129.153,90.11568,137.4713,154.5272,147.1497,149.817,135.8724,223.5744,227.8201,228.449,192.0771,224.5922,138.7614,146.0653,129.153,90.11568,119.4545,154.5272,137.4713,147.1497,149.817,135.8724,169.17,176.8141,177.2979,182.7749,183.3956,219.5107,219.5107,219.5107,219.5107,219.5107
7.0808,119.4545,138.7614,146.0653,131.6371,90.11568,138.6124,154.5272,147.1497,149.817,136.9281,223.5744,227.8201,227.4826,192.0771,224.5922,138.7614,146.0653,131.6371,90.11568,119.4545,154.5272,138.6124,147.1497,149.817,136.9281,169.17,176.8141,177.2979,182.7749,183.3956,219.5107,219.5107,219.5107,219.5107,219.5107
7.114199999999999,119.4545,142.3351,146.0653,131.6371,94.39805,138.6124,154.5272,146.3487,150.1399,136.9281,223.7675,226.8318,227.4826,192.0771,227.672,142.3351,146.0653,131.6371,94.39805,119.4545,154.5272,138.6124,146.3487,150.1399,136.9281,169.17,176.8141,177.2979,182.7749,183.3956,219.5107,219.5107,219.5107,219.5107,219.5107
7.1476,112.2981,142.3351,148.3386,131.6371,104.3728,137.804,154.5272,146.3487,150.1399,136.9281,223.7675,226.8318,226.2457,195.0564,227.672,142.3351,148.3386,131.6371,104.3728,112.2981,154.5272,137.804,146.3487,150.1399,136.9281,169.17,176.8141,177.2979,182.7749,183.3956,219.5107,219.5107,219.5107,219.5107,219.5107
7.181,112.2981,142.3351,148.3386,131.6371,104.3728,137.804,154.0874,146.5639,150.1399,141.8954,220.572,226.8318,226.2457,195.0564,227.672,142.3351,148.3386,131.6371,104.3728,112.2981,154.0874,137.804,146.5639,150.1399,141.8954,169.17,176.8141,177.2979,182.7749,183.3956,219.5107,219.5107,219.5107,219.5107,219.5107
7.2143999999999995,112.2981,143.0074,148.3386,133.2076,104.3728,137.804,154.0874,146.5639,148.3336,141.8954,220.572,225.8483,226.2457,195.0564,230.4323,143.0074,148.3386,133.2076,104.3728,112.2981,154.0874,137.804,146.5639,148.3336,141.8954,169.17,176.8141,177.2979,182.7749,183.3956,219.5107,219.5107,219.5107,219.5107,219.5107
7.2478,112.2981,143.0074,150.3332,133.2076,111.9795,150.1849,154.7721,146.5639,148.3336,141.8954,220.572,225.8483,220.2294,194.4613,230.4323,143.0074,150.3332,133.2076,111.9795,112.2981,154.7721,150.1849,146.5639,148.3336,141.8954,169.17,176.8141,177.2979,182.7749,183.3956,219.5107,219.5107,219.5107,219.5107,219.5107
7.2812,111.8409,143.0074,150.3332,133.2076,111.9795,150.1849,154.7721,146.3237,148.3336,142.7527,224.2745,225.8483,220.2294,194.4613,230.4323,143.0074,150.3332,133.2076,111.9795,111.8409,154.7721,150.1849,146.3237,148.3336,142.7527,169.17,176.8141,177.2979,182.7749,183.3956,219.5107,219.5107,219.5107,219.5107,219.5107
7.3145999999999995,111.8409,114.7917,150.3332,108.5122,111.9795,150.1849,154.7721,146.3237,148.8082,142.7527,224.2745,226.162,220.2294,203.846,229.1545,114.7917,150.3332,108.5122,111.9795,111.8409,154.7721,150.1849,146.3237,148.8082,142.7527,169.17,176.8141,177.2979,182.7749,183.3956,219.5107,219.5107,219.5107,219.5107,219.5107
7.348,99.1105,114.7917,141.7141,108.5122,120.2915,154.7769,159.1922,146.3237,148.8082,142.7527,224.2745,226.162,220.9762,203.846,229.1545,114.7917,141.7141,108.5122,120.2915,99.1105,159.1922,154.7769,146.3237,148.8082,142.7527,169.17,176.8141,177.2979,182.7749,183.3956,219.5107,219.5107,219.5107,219.5107,219.5107
7.3814,99.1105,115.0775,141.7141,108.4956,120.2915,154.7769,159.1922,142.9309,148.8082,142.8542,223.3412,223.905,220.9762,203.846,228.8486,115.0775,141.7141,108.4956,120.2915,99.1105,159.1922,154.7769,142.9309,148.8082,142.8542,169.17,176.8141,177.2979,182.7749,183.3956,219.5107,219.5107,219.5107,219.5107,219.5107
7.4148,99.1105,115.0775,141.7141,108.4956,120.2915,154.7769,159.1922,142.9309,146.5483,142.8542,223.3412,223.905,220.9762,202.8359,228.8486,115.0775,141.7141,108.4956,120.2915,99.1105,159.1922,154.7769,142.9309,146.5483,142.8542,169.17,176.8141,177.2979,182.7749,183.3956,219.5107,219.5107,219.5107,219.5107,219.5107
7.4482,99.1105,115.0775,144.2062,108.4956,132.9715,155.3012,159.1523,142.9309,146.5483,142.8542,223.3412,223.905,219.9313,202.8359,228.8486,115.0775,144.2062,108.4956,132.9715,99.1105,159.1523,155.3012,142.9309,146.5483,142.8542,169.17,176.8141,177.2979,184.0145,183.3956,219.5107,219.5107,219.5107,219.5107,219.5107
7.4816,99.1105,115.0775,144.2062,108.4956,132.9715,155.3012,159.1523,142.9309,146.0067,145.7638,221.7793,223.905,219.9313,200.7534,228.8486,115.0775,144.2062,108.4956,132.9715,99.1105,159.1523,155.3012,142.9309,146.0067,145.7638,169.17,176.8141,177.2979,184.0145,183.3956,219.5107,219.5107,219.5107,219.5107,219.5107
7.515,99.1105,94.31508,144.2062,107.5839,132.9715,155.3012,159.1523,142.9309,146.0067,145.7638,221.7793,224.2577,219.9313,200.7534,227.303,94.31508,144.2062,107.5839,132.9715,99.1105,159.1523,155.3012,142.9309,146.0067,145.7638,169.17,176.8141,175.8844,184.0145,183.3956,219.5107,219.5107,219.5107,219.5107,219.5107
7.5484,93.36957,94.31508,145.3242,107.5839,130.145,160.2077,159.3871,138.9006,146.0067,145.7638,221.7793,224.2577,220.1431,200.7534,227.303,94.31508,145.3242,107.5839,130.145,93.36957,159.3871,160.2077,138.9006,146.0067,145.7638,169.17,176.8141,175.8844,184.0145,183.3956,219.5107,219.5107,219.5107,219.5107,219.5107
7.581799999999999,93.90658,94.31508,145.3242,107.5839,130.145,160.2077,159.3871,138.9006,146.0067,144.8753,222.0175,225.2201,220.1431,200.7534,227.303,94.31508,145.3242,107.5839,130.145,93.90658,159.3871,160.2077,138.9006,146.0067,144.8753,169.17,176.8141,175.8844,184.0145,183.3956,219.5107,219.5107,219.5107,219.5107,219.5107
7.6152,93.90658,93.6217,145.3242,97.09199,130.145,160.2077,159.3871,138.9006,146.0067,144.8753,222.0175,225.2201,220.1431,202.0169,225.0979,93.6217,145.3242,97.09199,130.145,93.90658,159.3871,160.2077,138.9006,146.0067,144.8753,169.17,176.8141,175.8844,184.0145,183.3956,219.5107,219.5107,219.5107,219.5107,219.5107
