timestamp,vol1ex1_qx,vol1ex1_qy,vol1ex1_qz,vol1ex1_jx,vol1ex1_jy,vol1ex1_jz,vol1ex2_qx,vol1ex2_qy,vol1ex2_qz,vol1ex2_jx,vol1ex2_jy,vol1ex2_jz,vol1ex3_qx,vol1ex3_qy,vol1ex3_qz,vol1ex3_jx,vol1ex3_jy,vol1ex3_jz,vol1ex4_qx,vol1ex4_qy,vol1ex4_qz,vol1ex4_jx,vol1ex4_jy,vol1ex4_jz,vol1ex5_qx,vol1ex5_qy,vol1ex5_qz,vol1ex5_jx,vol1ex5_jy,vol1ex5_jz,vol2ex1_qx,vol2ex1_qy,vol2ex1_qz,vol2ex1_jx,vol2ex1_jy,vol2ex1_jz,vol2ex2_qx,vol2ex2_qy,vol2ex2_qz,vol2ex2_jx,vol2ex2_jy,vol2ex2_jz,vol2ex3_qx,vol2ex3_qy,vol2ex3_qz,vol2ex3_jx,vol2ex3_jy,vol2ex3_jz,vol2ex4_qx,vol2ex4_qy,vol2ex4_qz,vol2ex4_jx,vol2ex4_jy,vol2ex4_jz,vol2ex5_qx,vol2ex5_qy,vol2ex5_qz,vol2ex5_jx,vol2ex5_jy,vol2ex5_jz,vol3ex1_qx,vol3ex1_qy,vol3ex1_qz,vol3ex1_jx,vol3ex1_jy,vol3ex1_jz,vol3ex2_qx,vol3ex2_qy,vol3ex2_qz,vol3ex2_jx,vol3ex2_jy,vol3ex2_jz,vol3ex3_qx,vol3ex3_qy,vol3ex3_qz,vol3ex3_jx,vol3ex3_jy,vol3ex3_jz,vol3ex4_qx,vol3ex4_qy,vol3ex4_qz,vol3ex4_jx,vol3ex4_jy,vol3ex4_jz,vol3ex5_qx,vol3ex5_qy,vol3ex5_qz,vol3ex5_jx,vol3ex5_jy,vol3ex5_jz,vol4ex1_qx,vol4ex1_qy,vol4ex1_qz,vol4ex1_jx,vol4ex1_jy,vol4ex1_jz,vol4ex2_qx,vol4ex2_qy,vol4ex2_qz,vol4ex2_jx,vol4ex2_jy,vol4ex2_jz,vol4ex3_qx,vol4ex3_qy,vol4ex3_qz,vol4ex3_jx,vol4ex3_jy,vol4ex3_jz,vol4ex4_qx,vol4ex4_qy,vol4ex4_qz,vol4ex4_jx,vol4ex4_jy,vol4ex4_jz,vol4ex5_qx,vol4ex5_qy,vol4ex5_qz,vol4ex5_jx,vol4ex5_jy,vol4ex5_jz,vol5ex1_qx,vol5ex1_qy,vol5ex1_qz,vol5ex1_jx,vol5ex1_jy,vol5ex1_jz,vol5ex2_qx,vol5ex2_qy,vol5ex2_qz,vol5ex2_jx,vol5ex2_jy,vol5ex2_jz,vol5ex3_qx,vol5ex3_qy,vol5ex3_qz,vol5ex3_jx,vol5ex3_jy,vol5ex3_jz,vol5ex4_qx,vol5ex4_qy,vol5ex4_qz,vol5ex4_jx,vol5ex4_jy,vol5ex4_jz,vol5ex5_qx,vol5ex5_qy,vol5ex5_qz,vol5ex5_jx,vol5ex5_jy,vol5ex5_jz,vol6ex1_qx,vol6ex1_qy,vol6ex1_qz,vol6ex1_jx,vol6ex1_jy,vol6ex1_jz,vol6ex2_qx,vol6ex2_qy,vol6ex2_qz,vol6ex2_jx,vol6ex2_jy,vol6ex2_jz,vol6ex3_qx,vol6ex3_qy,vol6ex3_qz,vol6ex3_jx,vol6ex3_jy,vol6ex3_jz,vol6ex4_qx,vol6ex4_qy,vol6ex4_qz,vol6ex4_jx,vol6ex4_jy,vol6ex4_jz,vol6ex5_qx,vol6ex5_qy,vol6ex5_qz,vol6ex5_jx,vol6ex5_jy,vol6ex5_jz,vol7ex1_qx,vol7ex1_qy,vol7ex1_qz,vol7ex1_jx,vol7ex1_jy,vol7ex1_jz,vol7ex2_qx,vol7ex2_qy,vol7ex2_qz,vol7ex2_jx,vol7ex2_jy,vol7ex2_jz,vol7ex3_qx,vol7ex3_qy,vol7ex3_qz,vol7ex3_jx,vol7ex3_jy,vol7ex3_jz,vol7ex4_qx,vol7ex4_qy,vol7ex4_qz,vol7ex4_jx,vol7ex4_jy,vol7ex4_jz,vol7ex5_qx,vol7ex5_qy,vol7ex5_qz,vol7ex5_jx,vol7ex5_jy,vol7ex5_jz
1.6032,0.15625,102.9338,92.90472,185.74,86.08443,191.0067,-1.84375,100.0873,97.60371,190.7129,77.31474,194.735,-0.0625,102.7512,100.4921,195.1243,77.55861,211.2284,-0.0625,103.0532,106.3039,187.5263,88.96655,211.5549,7.375,102.2864,97.24802,183.5211,93.62106,235.8108,-0.125,146.739,277.7773,127.574,143.2819,113.5646,0.40625,176.966,213.5261,121.0263,139.276,112.6611,0.71875,172.4722,223.8749,119.7879,145.7816,115.0228,-1.59375,160.81,240.4325,121.9563,146.1789,118.6373,-0.3125,149.4827,252.213,127.1921,141.5401,123.3752,1.09375,158.0047,214.3257,110.8373,226.6159,250.0891,0.53125,171.5783,192.313,107.6317,225.9128,253.853,-0.25,182.7927,194.2117,106.5348,231.4623,246.5876,0.21875,168.4342,198.7764,107.9104,226.0132,251.4851,-0.5625,164.6555,219.8203,110.7398,229.2561,243.3705,-1.84375,100.0873,97.60371,190.7129,77.31474,194.735,-0.0625,102.7512,100.4921,195.1243,77.55861,211.2284,-0.0625,103.0532,106.3039,187.5263,88.96655,211.5549,7.375,102.2864,97.24802,183.5211,93.62106,235.8108,0.15625,102.9338,92.90472,185.74,86.08443,191.0067,0.40625,176.966,213.5261,121.0263,139.276,112.6611,-0.125,146.739,277.7773,127.574,143.2819,113.5646,0.71875,172.4722,223.8749,119.7879,145.7816,115.0228,-1.59375,160.81,240.4325,121.9563,146.1789,118.6373,-0.3125,149.4827,252.213,127.1921,141.5401,123.3752,1.3125,100.7922,195.3256,231.6531,192.1117,1.016873,0.40625,87.78308,163.357,206.2902,172.0753,128.5481,0.78125,86.06243,203.5459,210.0015,172.844,145.6349,-4.09375,88.21204,178.5367,208.3674,204.8451,294.8318,3.09375,92.83665,188.5195,218.48,183.6319,140.6444,-47.8125,92.27158,212.0818,214.6311,219.5107,316.9044,-47.8125,86.06116,187.0699,197.6466,219.5107,316.9044,-47.8125,187.5779,352.6835,288.7435,219.5107,316.9044,-47.8125,152.0924,312.4558,279.2836,219.5107,316.9044,-47.8125,131.3334,282.8247,264.0367,219.5107,316.9044
1.6366,0.15625,102.9338,92.90472,185.74,86.08443,191.0067,-1.84375,100.4259,96.60577,190.957,77.31474,194.735,-0.4375,102.7512,100.4921,195.1243,77.99669,211.9169,-0.0625,103.0532,106.3039,187.5263,88.96655,211.5549,25.0,102.4175,96.45069,183.0718,87.81995,181.283,0.28125,146.739,277.7773,127.574,144.5698,114.4276,0.40625,176.966,213.5261,121.0263,139.276,112.6611,-0.0625,172.4722,223.8749,119.7879,145.7816,115.0228,-2.34375,160.81,240.4325,121.9563,146.1789,118.6373,-0.6875,149.4827,252.213,127.1921,141.5401,123.3752,1.09375,158.0047,214.3257,110.8373,226.6159,250.0891,0.53125,171.5783,192.313,107.6317,225.9128,253.853,0.09375,182.7927,194.2117,106.5348,231.4623,246.5876,0.21875,168.3819,198.6983,108.1008,225.9491,252.1918,-0.5625,164.8125,220.606,110.5183,229.2561,243.3705,-1.84375,100.4259,96.60577,190.957,77.31474,194.735,-0.4375,102.7512,100.4921,195.1243,77.99669,211.9169,-0.0625,103.0532,106.3039,187.5263,88.96655,211.5549,25.0,102.4175,96.45069,183.0718,87.81995,181.283,0.15625,102.9338,92.90472,185.74,86.08443,191.0067,0.40625,176.966,213.5261,121.0263,139.276,112.6611,0.28125,146.739,277.7773,127.574,144.5698,114.4276,-0.0625,172.4722,223.8749,119.7879,145.7816,115.0228,-2.34375,160.81,240.4325,121.9563,146.1789,118.6373,-0.6875,149.4827,252.213,127.1921,141.5401,123.3752,1.3125,100.2752,192.223,230.6555,192.1117,1.016873,0.40625,87.78308,163.357,206.2902,172.0753,128.5481,0.78125,86.06243,203.5459,210.0015,172.844,145.6349,-4.09375,88.21204,178.5367,208.3674,204.8451,294.8318,3.09375,92.83665,188.5195,218.48,183.6319,140.6444,-47.8125,92.27158,212.0818,214.6311,219.5107,316.9044,-47.8125,86.06116,187.0699,197.6466,219.5107,316.9044,-47.8125,187.5779,352.6835,288.7435,219.5107,316.9044,-47.8125,151.9437,312.4392,279.2433,219.5107,316.9044,-47.8125,131.3334,282.8247,264.0367,219.5107,316.9044
1.67,-1.90625,102.9306,92.99462,185.843,85.91165,189.4599,-0.1875,100.4259,96.60577,190.957,77.9865,196.6479,-0.4375,102.7512,100.4921,195.1243,77.99669,211.9169,-0.9375,103.0532,106.3039,187.5263,89.33052,212.629,25.0,102.4175,96.45069,183.0718,87.81995,181.283,0.28125,146.739,277.7773,127.574,144.5698,114.4276,0.03125,176.7188,213.2433,121.1067,139.4825,112.8439,-0.0625,172.4722,223.8749,119.7879,145.7816,115.0228,-2.34375,161.5595,241.4997,122.2329,146.1789,118.6373,-0.6875,149.4827,252.213,127.1921,141.5401,123.3752,-0.4375,158.0047,214.3257,110.8373,226.3677,250.3609,0.53125,171.5783,192.313,107.6317,225.9128,253.853,0.09375,182.7927,194.2117,106.5348,231.4623,246.5876,0.21875,168.3819,198.6983,108.1008,225.9491,252.1918,-0.5625,164.8125,220.606,110.5183,229.2561,243.3705,-0.1875,100.4259,96.60577,190.957,77.9865,196.6479,-0.4375,102.7512,100.4921,195.1243,77.99669,211.9169,-0.9375,103.0532,106.3039,187.5263,89.33052,212.629,25.0,102.4175,96.45069,183.0718,87.81995,181.283,-1.90625,102.9306,92.99462,185.843,85.91165,189.4599,0.03125,176.7188,213.2433,121.1067,139.4825,112.8439,0.28125,146.739,277.7773,127.574,144.5698,114.4276,-0.0625,172.4722,223.8749,119.7879,145.7816,115.0228,-2.34375,161.5595,241.4997,122.2329,146.1789,118.6373,-0.6875,149.4827,252.213,127.1921,141.5401,123.3752,1.3125,100.2752,192.223,230.6555,192.1117,1.016873,0.40625,87.67463,162.3699,206.0889,172.0753,128.5481,0.78125,86.06243,203.5459,210.0015,172.844,145.6349,-4.09375,88.21204,178.5367,208.3674,204.8451,294.8318,3.09375,92.23961,186.3609,217.371,183.6319,140.6444,-47.8125,92.27158,212.0818,214.6311,219.5107,316.9044,-47.8125,86.06116,187.0699,197.6466,219.5107,316.9044,-47.8125,187.5779,352.6835,288.7435,219.5107,316.9044,-47.8125,151.9437,312.4392,279.2433,219.5107,316.9044,-47.8125,131.3334,282.8247,264.0367,219.5107,316.9044
1.7034,-1.90625,102.9306,92.99462,185.843,85.91165,189.4599,-0.1875,100.4259,96.60577,190.957,77.9865,196.6479,-0.375,102.7512,100.4921,195.1243,77.22032,210.2728,-0.9375,102.7369,106.8199,187.2749,89.33052,212.629,25.0,102.4175,96.45069,183.0718,87.81995,181.283,0.15625,147.1225,277.5182,127.7791,144.5698,114.4276,0.03125,176.7188,213.2433,121.1067,139.1774,112.9385,-0.0625,173.0297,223.621,119.7748,146.1022,114.7083,-2.34375,161.5595,241.4997,122.2329,146.8927,118.6862,-0.375,149.4827,252.213,127.1921,141.108,123.32,-0.4375,158.0047,214.3257,110.8373,226.3677,250.3609,-0.5625,171.5382,192.1779,108.074,225.5905,253.0418,-0.75,181.7553,191.3199,106.7106,230.1027,247.5185,-0.625,168.3819,198.6983,108.1008,225.9491,252.1918,-0.9375,164.8125,220.606,110.5183,229.2645,243.329,-0.1875,100.4259,96.60577,190.957,77.9865,196.6479,-0.375,102.7512,100.4921,195.1243,77.22032,210.2728,-0.9375,102.7369,106.8199,187.2749,89.33052,212.629,25.0,102.4175,96.45069,183.0718,87.81995,181.283,-1.90625,102.9306,92.99462,185.843,85.91165,189.4599,0.03125,176.7188,213.2433,121.1067,139.1774,112.9385,0.15625,147.1225,277.5182,127.7791,144.5698,114.4276,-0.0625,173.0297,223.621,119.7748,146.1022,114.7083,-2.34375,161.5595,241.4997,122.2329,146.8927,118.6862,-0.375,149.4827,252.213,127.1921,141.108,123.32,1.3125,100.2752,192.223,230.6555,192.1117,1.016873,0.40625,87.67463,162.3699,206.0889,172.0753,128.5481,0.78125,86.36257,201.9637,209.8041,172.844,145.6349,-4.09375,87.37366,173.2753,207.2141,204.8451,294.8318,3.09375,92.23961,186.3609,217.371,183.6319,140.6444,-47.8125,92.27158,212.0818,214.6311,219.5107,316.9044,-47.8125,86.06116,187.0699,197.6466,219.5107,316.9044,-47.8125,187.5779,352.6835,288.7435,219.5107,316.9044,-47.8125,151.9437,312.4392,279.2433,219.5107,316.9044,-47.8125,131.6497,282.9968,263.9947,219.5107,316.9044
1.7368,-1.90625,102.9306,92.99462,185.843,85.91165,189.4599,-0.1875,100.4259,96.60577,190.957,77.9865,196.6479,-0.375,102.7512,100.4921,195.1243,77.22032,210.2728,-0.9375,102.7369,106.8199,187.2749,89.33052,212.629,-6.375,102.3456,95.7514,183.1551,77.39478,158.2291,0.15625,147.1225,277.5182,127.7791,144.8585,114.6306,0.03125,176.7188,213.2433,121.1067,139.1774,112.9385,0.71875,173.0297,223.621,119.7748,146.1022,114.7083,-0.625,161.5595,241.4997,122.2329,146.8927,118.6862,-0.375,149.4827,252.213,127.1921,141.3759,122.9639,-0.0625,158.0047,214.3257,110.8373,226.3677,250.3609,-0.5625,171.5382,192.1779,108.074,225.5905,253.0418,-0.75,181.7553,191.3199,106.7106,230.1027,247.5185,-0.625,168.3819,198.6983,108.1008,225.8997,252.3265,-0.9375,164.8125,220.606,110.5183,229.2645,243.329,-0.1875,100.4259,96.60577,190.957,77.9865,196.6479,-0.375,102.7512,100.4921,195.1243,77.22032,210.2728,-0.9375,102.7369,106.8199,187.2749,89.33052,212.629,-6.375,102.3456,95.7514,183.1551,77.39478,158.2291,-1.90625,102.9306,92.99462,185.843,85.91165,189.4599,0.03125,176.7188,213.2433,121.1067,139.1774,112.9385,0.15625,147.1225,277.5182,127.7791,144.8585,114.6306,0.71875,173.0297,223.621,119.7748,146.1022,114.7083,-0.625,161.5595,241.4997,122.2329,146.8927,118.6862,-0.375,149.4827,252.213,127.1921,141.3759,122.9639,1.3125,100.2559,189.8351,229.9688,192.1117,1.016873,0.40625,87.81853,162.5543,206.2041,172.0753,128.5481,0.78125,86.36257,201.9637,209.8041,172.844,145.6349,-4.09375,87.37366,173.2753,207.2141,204.8451,294.8318,-11.5,92.23961,186.3609,217.371,183.6319,140.6444,-47.8125,92.27158,212.0818,214.6311,219.5107,316.9044,-47.8125,86.06116,187.0699,197.6466,219.5107,316.9044,-47.8125,187.5779,352.6835,288.7435,219.5107,316.9044,-47.8125,151.9437,312.4392,279.2433,219.5107,316.9044,-47.8125,131.6497,282.9968,263.9947,219.5107,316.9044
1.7702,-1.90625,102.9306,92.99462,185.843,85.9475,198.8831,-0.3125,100.4609,96.72734,191.0817,77.39568,196.9064,-0.375,102.7512,100.4921,195.1243,77.22032,210.2728,0.71875,102.7516,106.8016,187.218,88.51302,208.6618,-6.375,102.3456,95.7514,183.1551,77.39478,158.2291,0.15625,146.9299,277.225,127.8619,144.8585,114.6306,-0.25,176.6558,212.8139,121.1341,139.1774,112.9385,0.71875,173.0297,223.621,119.7748,146.1022,114.7083,-0.625,161.5595,241.4997,122.2329,146.8927,118.6862,-0.375,149.4827,252.213,127.1921,141.3759,122.9639,-0.0625,158.0047,214.3257,110.8373,226.2772,250.0851,-0.5625,171.5382,192.1779,108.074,225.5905,253.0418,-1.125,181.7553,191.3199,106.7106,230.1027,247.5185,0.09375,168.3819,198.6983,108.1008,225.7541,252.1964,-0.1875,164.6189,220.4482,110.222,229.2645,243.329,-0.3125,100.4609,96.72734,191.0817,77.39568,196.9064,-0.375,102.7512,100.4921,195.1243,77.22032,210.2728,0.71875,102.7516,106.8016,187.218,88.51302,208.6618,-6.375,102.3456,95.7514,183.1551,77.39478,158.2291,-1.90625,102.9306,92.99462,185.843,85.9475,198.8831,-0.25,176.6558,212.8139,121.1341,139.1774,112.9385,0.15625,146.9299,277.225,127.8619,144.8585,114.6306,0.71875,173.0297,223.621,119.7748,146.1022,114.7083,-0.625,161.5595,241.4997,122.2329,146.8927,118.6862,-0.375,149.4827,252.213,127.1921,141.3759,122.9639,1.3125,100.2559,189.8351,229.9688,192.1117,1.016873,0.28125,87.81853,162.5543,206.2041,172.0753,128.5481,0.78125,86.36257,201.9637,209.8041,172.844,145.6349,-4.09375,87.37366,173.2753,207.2141,204.8451,294.8318,-11.5,92.29071,189.694,217.4828,183.6319,140.6444,-47.8125,92.27158,212.0818,214.6311,219.5107,316.9044,-47.8125,86.06116,187.0699,197.6466,219.5107,316.9044,-47.8125,187.5779,352.6835,288.7435,219.5107,316.9044,-47.8125,151.9437,312.4392,279.2433,219.5107,316.9044,-47.8125,131.6497,282.9968,263.9947,219.5107,316.9044
1.8035999999999999,-7.53125,103.3151,92.21676,186.0094,85.9475,198.8831,-0.3125,100.4609,96.72734,191.0817,77.39568,196.9064,-0.375,102.5157,100.5816,195.0836,77.04536,209.4532,0.71875,102.7516,106.8016,187.218,88.51302,208.6618,-6.375,102.3456,95.7514,183.1551,77.39478,158.2291,0.40625,146.9299,277.225,127.8619,144.8585,114.6306,-0.25,176.6558,212.8139,121.1341,139.1402,112.617,-0.375,173.0297,223.621,119.7748,146.6974,114.5442,-0.625,161.5595,241.4997,122.2329,147.7258,119.3975,-0.375,149.4827,252.213,127.1921,141.3759,122.9639,-0.0625,158.3301,215.6825,110.4977,226.2772,250.0851,0.03125,171.5382,192.1779,108.074,225.4583,252.4025,-1.125,181.7553,191.3199,106.7106,230.2134,247.7926,0.09375,168.3819,198.6983,108.1008,225.7541,252.1964,-0.1875,164.6189,220.4482,110.222,229.5341,243.6299,-0.3125,100.4609,96.72734,191.0817,77.39568,196.9064,-0.375,102.5157,100.5816,195.0836,77.04536,209.4532,0.71875,102.7516,106.8016,187.218,88.51302,208.6618,-6.375,102.3456,95.7514,183.1551,77.39478,158.2291,-7.53125,103.3151,92.21676,186.0094,85.9475,198.8831,-0.25,176.6558,212.8139,121.1341,139.1402,112.617,0.40625,146.9299,277.225,127.8619,144.8585,114.6306,-0.375,173.0297,223.621,119.7748,146.6974,114.5442,-0.625,161.5595,241.4997,122.2329,147.7258,119.3975,-0.375,149.4827,252.213,127.1921,141.3759,122.9639,1.3125,100.383,187.5698,229.5068,192.1117,1.016873,0.28125,87.81853,162.5543,206.2041,172.0753,128.5481,0.78125,86.35088,201.1902,209.6331,172.844,145.6349,-4.09375,87.29242,170.1236,206.8217,204.8451,294.8318,-11.5,92.29071,189.694,217.4828,183.6319,140.6444,-47.8125,92.27158,212.0818,214.6311,219.5107,316.9044,-47.8125,86.06116,187.0699,197.6466,219.5107,316.9044,-47.8125,189.5304,354.9069,287.9536,219.5107,316.9044,-47.8125,151.4736,311.925,279.0151,219.5107,316.9044,-47.8125,131.6497,282.9968,263.9947,219.5107,316.9044
1.837,-7.53125,103.3151,92.21676,186.0094,85.9475,198.8831,-0.3125,100.4609,96.72734,191.0817,77.39568,196.9064,0.15625,102.5157,100.5816,195.0836,77.04536,209.4532,0.71875,102.7516,106.8016,187.218,88.51302,208.6618,-6.375,102.3456,95.7514,183.1551,68.9474,157.0226,0.40625,146.9299,277.225,127.8619,144.7759,114.7614,0.15625,176.6558,212.8139,121.1341,139.1402,112.617,-0.375,173.0297,223.621,119.7748,146.6974,114.5442,1.15625,161.5595,241.4997,122.2329,147.7258,119.3975,-0.375,149.679,252.5761,127.1144,142.0164,122.84,0.34375,158.3301,215.6825,110.4977,226.8513,249.7479,0.03125,171.5382,192.1779,108.074,225.4583,252.4025,-1.125,181.7553,191.3199,106.7106,230.2134,247.7926,0.09375,168.3819,198.6983,108.1008,225.7541,252.1964,-0.1875,164.6189,220.4482,110.222,229.5341,243.6299,-0.3125,100.4609,96.72734,191.0817,77.39568,196.9064,0.15625,102.5157,100.5816,195.0836,77.04536,209.4532,0.71875,102.7516,106.8016,187.218,88.51302,208.6618,-6.375,102.3456,95.7514,183.1551,68.9474,157.0226,-7.53125,103.3151,92.21676,186.0094,85.9475,198.8831,0.15625,176.6558,212.8139,121.1341,139.1402,112.617,0.40625,146.9299,277.225,127.8619,144.7759,114.7614,-0.375,173.0297,223.621,119.7748,146.6974,114.5442,1.15625,161.5595,241.4997,122.2329,147.7258,119.3975,-0.375,149.679,252.5761,127.1144,142.0164,122.84,1.3125,100.383,187.5698,229.5068,192.1117,1.016873,0.28125,87.81853,162.5543,206.2041,172.0753,128.5481,0.78125,86.19279,201.683,209.721,172.844,145.6349,-2.875,87.29242,170.1236,206.8217,204.8451,294.8318,-11.5,92.29071,189.694,217.4828,183.6319,140.6444,-47.8125,92.27158,212.0818,214.6311,219.5107,316.9044,-47.8125,86.06116,187.0699,197.6466,219.5107,316.9044,-47.8125,189.5304,354.9069,287.9536,219.5107,316.9044,-47.8125,151.4736,311.925,279.0151,219.5107,316.9044,-47.8125,131.6497,282.9968,263.9947,219.5107,316.9044
1.8704,-1.71875,103.3151,92.21676,186.0094,86.81745,207.6556,0.71875,100.4609,96.72734,191.0817,77.96575,196.8554,0.15625,102.5157,100.5816,195.0836,77.04536,209.4532,0.65625,102.739,106.7475,187.3178,87.8961,209.017,-14.84375,102.3456,95.7514,183.1551,68.9474,157.0226,0.40625,146.9299,277.225,127.8619,144.7759,114.7614,0.15625,176.6558,212.8139,121.1341,139.0244,112.7505,-0.375,173.0297,223.621,119.7748,146.8565,114.4722,1.15625,161.5595,241.4997,122.2329,147.7258,119.3975,-0.375,149.679,252.5761,127.1144,142.0164,122.84,0.34375,158.7299,217.0475,110.2345,226.8513,249.7479,0.03125,171.5382,192.1779,108.074,225.4583,252.4025,-0.9375,181.7553,191.3199,106.7106,230.2134,247.7926,1.3125,167.9363,197.7238,108.1544,225.7541,252.1964,0.03125,164.6189,220.4482,110.222,229.5341,243.6299,0.71875,100.4609,96.72734,191.0817,77.96575,196.8554,0.15625,102.5157,100.5816,195.0836,77.04536,209.4532,0.65625,102.739,106.7475,187.3178,87.8961,209.017,-14.84375,102.3456,95.7514,183.1551,68.9474,157.0226,-1.71875,103.3151,92.21676,186.0094,86.81745,207.6556,0.15625,176.6558,212.8139,121.1341,139.0244,112.7505,0.40625,146.9299,277.225,127.8619,144.7759,114.7614,-0.375,173.0297,223.621,119.7748,146.8565,114.4722,1.15625,161.5595,241.4997,122.2329,147.7258,119.3975,-0.375,149.679,252.5761,127.1144,142.0164,122.84,7.8125,100.383,187.5698,229.5068,192.1117,1.016873,0.28125,87.63818,162.8314,206.1795,172.0753,128.5481,0.78125,86.19279,201.683,209.721,172.844,145.6349,-2.875,87.29242,170.1236,206.8217,204.8451,294.8318,-11.5,92.51709,190.1526,217.1564,183.6319,140.6444,-47.8125,92.27158,212.0818,214.6311,219.5107,316.9044,-47.8125,86.06116,187.0699,197.6466,219.5107,316.9044,-47.8125,189.5304,354.9069,287.9536,219.5107,316.9044,-47.8125,151.4736,311.925,279.0151,219.5107,316.9044,-47.8125,131.6497,282.9968,263.9947,219.5107,316.9044
1.9038,-1.71875,103.3151,92.21676,186.0094,86.81745,207.6556,0.71875,100.4609,96.72734,191.0817,77.96575,196.8554,0.15625,102.5157,100.5816,195.0836,77.04536,209.4532,0.65625,102.739,106.7475,187.3178,87.8961,209.017,-14.84375,102.3456,95.7514,183.1551,68.9474,157.0226,0.03125,146.9299,277.225,127.8619,144.7759,114.7614,0.15625,176.6558,212.8139,121.1341,139.0244,112.7505,-0.75,173.0297,223.621,119.7748,146.8565,114.4722,1.15625,161.5595,241.4997,122.2329,147.9777,118.9958,-0.4375,149.679,252.5761,127.1144,142.0164,122.84,0.34375,158.7299,217.0475,110.2345,226.8513,249.7479,-0.25,171.5382,192.1779,108.074,225.5674,252.3626,-0.9375,181.7553,191.3199,106.7106,230.0681,248.017,1.3125,167.9363,197.7238,108.1544,225.2507,252.7888,0.03125,164.4005,220.486,109.5197,229.4899,244.5167,0.71875,100.4609,96.72734,191.0817,77.96575,196.8554,0.15625,102.5157,100.5816,195.0836,77.04536,209.4532,0.65625,102.739,106.7475,187.3178,87.8961,209.017,-14.84375,102.3456,95.7514,183.1551,68.9474,157.0226,-1.71875,103.3151,92.21676,186.0094,86.81745,207.6556,0.15625,176.6558,212.8139,121.1341,139.0244,112.7505,0.03125,146.9299,277.225,127.8619,144.7759,114.7614,-0.75,173.0297,223.621,119.7748,146.8565,114.4722,1.15625,161.5595,241.4997,122.2329,147.9777,118.9958,-0.4375,149.679,252.5761,127.1144,142.0164,122.84,7.8125,100.4379,189.7413,229.9494,192.1117,1.016873,0.28125,87.63818,162.8314,206.1795,172.0753,128.5481,0.78125,86.19279,201.683,209.721,172.844,145.6349,-2.875,87.44817,169.9226,206.8598,204.8451,294.8318,-11.5,92.51709,190.1526,217.1564,183.6319,140.6444,-47.8125,93.50401,215.569,217.3968,219.5107,316.9044,-47.8125,86.06116,187.0699,197.6466,219.5107,316.9044,-47.8125,189.5304,354.9069,287.9536,219.5107,316.9044,-47.8125,151.4736,311.925,279.0151,219.5107,316.9044,-47.8125,131.6497,282.9968,263.9947,219.5107,316.9044
1.9372,-1.71875,103.3151,92.21676,186.0094,87.04048,209.6785,0.71875,100.4609,96.72734,191.0817,77.96575,196.8554,0.15625,102.3662,100.9526,195.003,77.40051,209.8409,0.65625,102.739,106.7475,187.3178,87.8961,209.017,-10.4375,102.2689,97.5809,183.4358,63.99399,157.8144,0.03125,146.9299,277.225,127.8619,144.7759,114.7614,0.15625,176.6558,212.8139,121.1341,139.0244,112.7505,-0.75,173.0297,223.621,119.7748,146.8565,114.4722,1.15625,161.5595,241.4997,122.2329,147.9777,118.9958,-0.4375,149.8013,252.8375,127.0291,142.0164,122.84,0.21875,158.7299,217.0475,110.2345,227.752,249.6129,-0.25,171.5382,192.1779,108.074,225.5674,252.3626,-0.9375,181.6456,190.9848,107.3829,230.0681,248.017,1.3125,167.9363,197.7238,108.1544,225.2507,252.7888,0.03125,164.4005,220.486,109.5197,229.4899,244.5167,0.71875,100.4609,96.72734,191.0817,77.96575,196.8554,0.15625,102.3662,100.9526,195.003,77.40051,209.8409,0.65625,102.739,106.7475,187.3178,87.8961,209.017,-10.4375,102.2689,97.5809,183.4358,63.99399,157.8144,-1.71875,103.3151,92.21676,186.0094,87.04048,209.6785,0.15625,176.6558,212.8139,121.1341,139.0244,112.7505,0.03125,146.9299,277.225,127.8619,144.7759,114.7614,-0.75,173.0297,223.621,119.7748,146.8565,114.4722,1.15625,161.5595,241.4997,122.2329,147.9777,118.9958,-0.4375,149.8013,252.8375,127.0291,142.0164,122.84,4.375,100.4379,189.7413,229.9494,192.1117,1.016873,0.28125,87.48508,163.1776,206.1974,172.0753,128.5481,0.78125,86.19279,201.683,209.721,172.844,145.6349,1.3125,87.44817,169.9226,206.8598,204.8451,294.8318,4.5625,92.51709,190.1526,217.1564,183.6319,140.6444,-47.8125,93.50401,215.569,217.3968,219.5107,316.9044,-47.8125,86.06116,187.0699,197.6466,219.5107,316.9044,-47.8125,189.5304,354.9069,287.9536,219.5107,316.9044,-47.8125,151.6149,312.1594,279.2039,219.5107,316.9044,-47.8125,131.6497,282.9968,263.9947,219.5107,316.9044
