680.1783,-0.03515625,0.875,0.3935547,-3.125,-0.5,0.34375,-0.3505859,-0.2675781,0.8320313,-0.625,-2.28125,0.28125,0,0,0,0,0,0,180,30.89007,180,180,0,180
680.2073,-0.03515625,0.875,0.3935547,-3.125,-0.5,0.34375,-0.3505859,-0.2675781,0.8320313,-0.625,-2.28125,0.28125,0,0,0,0,0,0,180,30.89007,180,180,0,180
680.214,0.0546875,0.8417969,0.4033203,-6.5,-0.625,-1,-0.3505859,-0.2675781,0.8320313,-0.625,-2.28125,0.28125,0,0,0,0,0,0,180,30.89007,180,180,0,180
680.2149,0.0546875,0.8417969,0.4033203,-6.5,-0.625,-1,-0.3505859,-0.2675781,0.8320313,-0.625,-2.28125,0.28125,0,0,0,0,0,0,180,30.89007,180,180,0,180
680.2477,0.0546875,0.8417969,0.4033203,-6.5,-0.625,-1,-0.3505859,-0.2675781,0.8320313,-0.625,-2.28125,0.28125,0,0,0,0,0,0,180,30.89007,180,180,0,180
680.2808,0.0546875,0.8417969,0.4033203,-6.5,-0.625,-1,-0.3505859,-0.2675781,0.8320313,-0.625,-2.28125,0.28125,0,0,0,0,0,0,180,30.89007,180,180,0,180
680.3141,-0.009765625,0.7988281,0.5175781,-3.0625,2.1875,-1.34375,-0.3505859,-0.2675781,0.8320313,-0.625,-2.28125,0.28125,0,0,0,0,0,0,180,30.89007,180,180,0,180
680.3477,-0.009765625,0.7988281,0.5175781,-3.0625,2.1875,-1.34375,-0.3505859,-0.2675781,0.8320313,-0.625,-2.28125,0.28125,0,0,0,0,0,0,180,30.89007,180,180,0,180
680.381,-0.1015625,0.8154297,0.4501953,-3.25,2.96875,-1.25,-0.3369141,-0.2275391,0.8066406,0.03125,-0.75,-0.9375,0,0,0,0,0,0,180,30.89007,180,180,0,180
680.4144,-0.1015625,0.8154297,0.4501953,-3.25,2.96875,-1.25,-0.3369141,-0.2275391,0.8066406,0.03125,-0.75,-0.9375,0,0,0,0,0,0,180,30.89007,180,180,0,180
680.4478,-0.1015625,0.8154297,0.4501953,-3.25,2.96875,-1.25,-0.3369141,-0.2275391,0.8066406,0.03125,-0.75,-0.9375,0,0,0,0,0,0,180,30.89007,180,180,0,180
680.4809,-0.1542969,0.8710938,0.5498047,1.8125,0.59375,-1.0625,-0.3369141,-0.2275391,0.8066406,0.03125,-0.75,-0.9375,0,0,0,0,0,0,180,30.89007,180,180,0,180
